Area_pop,Tipo_de_paciente,Qtd_pacientes,Dia
AP12,TP1,299.0,2
AP12,TP2,273.0,2
AP12,TP3,280.0,2
AP12,TP4,235.0,2
AP12,TP5,232.0,2
AP12,TP6,188.0,2
AP12,TP7,73.0,2
AP12,TP8,89.0,2
AP12,TP9,253.0,2
AP12,TP10,160.0,2
AP12,TP1,152.0,2
AP12,TP2,303.0,2
AP12,TP3,168.0,2
AP12,TP4,46.0,2
AP12,TP5,136.0,2
AP12,TP6,233.0,2
AP12,TP7,248.0,2
AP12,TP8,178.0,2
AP12,TP9,81.0,2
AP12,TP10,271.0,2
AP12,TP1,257.0,2
AP12,TP2,306.0,2
AP12,TP3,166.0,2
AP12,TP4,180.0,2
AP12,TP5,77.0,2
AP12,TP6,160.0,2
AP12,TP7,97.0,2
AP12,TP8,274.0,2
AP12,TP9,229.0,2
AP12,TP10,227.0,2
AP12,TP1,201.0,3
AP12,TP2,241.0,3
AP12,TP3,211.0,3
AP12,TP4,229.0,3
AP12,TP5,350.0,3
AP12,TP6,161.0,3
AP12,TP7,245.0,3
AP12,TP8,165.0,3
AP12,TP9,261.0,3
AP12,TP10,122.0,3
AP12,TP1,193.0,3
AP12,TP2,216.0,3
AP12,TP3,171.0,3
AP12,TP4,152.0,3
AP12,TP5,209.0,3
AP12,TP6,259.0,3
AP12,TP7,202.0,3
AP12,TP8,284.0,3
AP12,TP9,56.0,3
AP12,TP10,140.0,3
AP13,TP1,260.0,3
AP13,TP2,291.0,3
AP13,TP3,274.0,3
AP13,TP4,142.0,3
AP13,TP5,253.0,3
AP13,TP6,342.0,3
AP13,TP7,310.0,3
AP13,TP8,128.0,3
AP13,TP9,295.0,3
AP13,TP10,143.0,3
AP13,TP1,273.0,4
AP13,TP2,351.0,4
AP13,TP3,134.0,4
AP13,TP4,225.0,4
AP13,TP5,176.0,4
AP13,TP6,113.0,4
AP13,TP7,356.0,4
AP13,TP8,233.0,4
AP13,TP9,75.0,4
AP13,TP10,191.0,4
AP13,TP1,217.0,4
AP13,TP2,208.0,4
AP13,TP3,256.0,4
AP13,TP4,220.0,4
AP13,TP5,287.0,4
AP13,TP6,356.0,4
AP13,TP7,158.0,4
AP13,TP8,316.0,4
AP13,TP9,199.0,4
AP13,TP10,195.0,4
AP13,TP1,147.0,4
AP13,TP2,237.0,4
AP13,TP3,254.0,4
AP13,TP4,204.0,4
AP13,TP5,318.0,4
AP13,TP6,152.0,4
AP13,TP7,334.0,4
AP13,TP8,267.0,4
AP13,TP9,134.0,4
AP13,TP10,222.0,4
AP13,TP1,183.0,5
AP13,TP2,176.0,5
AP13,TP3,47.0,5
AP13,TP4,192.0,5
AP13,TP5,224.0,5
AP13,TP6,208.0,5
AP13,TP7,194.0,5
AP13,TP8,208.0,5
AP13,TP9,234.0,5
AP13,TP10,287.0,5
AP13,TP1,5.0,5
AP13,TP2,44.0,5
AP13,TP3,311.0,5
AP13,TP4,240.0,5
AP13,TP5,208.0,5
AP13,TP6,294.0,5
AP13,TP7,204.0,5
AP13,TP8,202.0,5
AP13,TP9,274.0,5
AP13,TP10,284.0,5
AP13,TP1,207.0,5
AP13,TP2,271.0,5
AP13,TP3,246.0,5
AP13,TP4,306.0,5
AP13,TP5,53.0,5
AP13,TP6,302.0,5
AP13,TP7,203.0,5
AP13,TP8,334.0,5
AP13,TP9,286.0,5
AP13,TP10,184.0,5
AP13,TP1,126.0,6
AP13,TP2,174.0,6
AP13,TP3,133.0,6
AP13,TP4,84.0,6
AP13,TP5,335.0,6
AP13,TP6,228.0,6
AP13,TP7,261.0,6
AP13,TP8,213.0,6
AP13,TP9,286.0,6
AP13,TP10,265.0,6
AP14,TP1,130.0,6
AP14,TP2,176.0,6
AP14,TP3,154.0,6
AP14,TP4,251.0,6
AP14,TP5,245.0,6
AP14,TP6,141.0,6
AP14,TP7,175.0,6
AP14,TP8,0.0,6
AP14,TP9,259.0,6
AP14,TP10,148.0,6
AP14,TP1,369.0,6
AP14,TP2,235.0,6
AP14,TP3,163.0,6
AP14,TP4,140.0,6
AP14,TP5,266.0,6
AP14,TP6,227.0,6
AP14,TP7,268.0,6
AP14,TP8,278.0,6
AP14,TP9,250.0,6
AP14,TP10,135.0,6
AP14,TP1,346.0,7
AP14,TP2,22.0,7
AP14,TP3,307.0,7
AP14,TP4,225.0,7
AP14,TP5,113.0,7
AP14,TP6,215.0,7
AP14,TP7,275.0,7
AP14,TP8,140.0,7
AP14,TP9,190.0,7
AP14,TP10,179.0,7
AP14,TP1,207.0,7
AP14,TP2,154.0,7
AP14,TP3,266.0,7
AP14,TP4,206.0,7
AP14,TP5,135.0,7
AP14,TP6,184.0,7
AP14,TP7,172.0,7
AP14,TP8,148.0,7
AP14,TP9,0.0,7
AP14,TP10,300.0,7
AP14,TP1,346.0,7
AP14,TP2,176.0,7
AP14,TP3,163.0,7
AP14,TP4,219.0,7
AP14,TP5,274.0,7
AP14,TP6,222.0,7
AP14,TP7,56.0,7
AP14,TP8,252.0,7
AP14,TP9,239.0,7
AP14,TP10,193.0,7
AP14,TP1,327.0,8
AP14,TP2,141.0,8
AP14,TP3,108.0,8
AP14,TP4,280.0,8
AP14,TP5,117.0,8
AP14,TP6,219.0,8
AP14,TP7,255.0,8
AP14,TP8,222.0,8
AP14,TP9,126.0,8
AP14,TP10,301.0,8
AP14,TP1,189.0,8
AP14,TP2,249.0,8
AP14,TP3,111.0,8
AP14,TP4,199.0,8
AP14,TP5,232.0,8
AP14,TP6,250.0,8
AP14,TP7,94.0,8
AP14,TP8,122.0,8
AP14,TP9,349.0,8
AP14,TP10,292.0,8
AP14,TP1,250.0,8
AP14,TP2,231.0,8
AP14,TP3,128.0,8
AP14,TP4,180.0,8
AP14,TP5,147.0,8
AP14,TP6,289.0,8
AP14,TP7,151.0,8
AP14,TP8,153.0,8
AP14,TP9,195.0,8
AP14,TP10,295.0,8
AP15,TP1,258.0,1
AP15,TP2,237.0,1
AP15,TP3,356.0,1
AP15,TP4,121.0,1
AP15,TP5,145.0,1
AP15,TP6,197.0,1
AP15,TP7,241.0,1
AP15,TP8,240.0,1
AP15,TP9,152.0,1
AP15,TP10,208.0,1
AP15,TP1,180.0,1
AP15,TP2,105.0,1
AP15,TP3,333.0,1
AP15,TP4,307.0,1
AP15,TP5,256.0,1
AP15,TP6,131.0,1
AP15,TP7,211.0,1
AP15,TP8,269.0,1
AP15,TP9,73.0,1
AP15,TP10,229.0,1
AP15,TP1,293.0,1
AP15,TP2,242.0,1
AP15,TP3,250.0,1
AP15,TP4,321.0,1
AP15,TP5,248.0,1
AP15,TP6,106.0,1
AP15,TP7,115.0,1
AP15,TP8,173.0,1
AP15,TP9,289.0,1
AP15,TP10,181.0,1
AP15,TP1,130.0,2
AP15,TP2,199.0,2
AP15,TP3,201.0,2
AP15,TP4,203.0,2
AP15,TP5,193.0,2
AP15,TP6,170.0,2
AP15,TP7,225.0,2
AP15,TP8,289.0,2
AP15,TP9,156.0,2
AP15,TP10,318.0,2
AP15,TP1,152.0,2
AP15,TP2,148.0,2
AP15,TP3,40.0,2
AP15,TP4,161.0,2
AP15,TP5,230.0,2
AP15,TP6,140.0,2
AP15,TP7,221.0,2
AP15,TP8,207.0,2
AP15,TP9,85.0,2
AP15,TP10,181.0,2
AP15,TP1,201.0,2
AP15,TP2,188.0,2
AP15,TP3,260.0,2
AP15,TP4,0.0,2
AP15,TP5,250.0,2
AP15,TP6,258.0,2
AP15,TP7,70.0,2
AP15,TP8,156.0,2
AP15,TP9,160.0,2
AP15,TP10,165.0,2
AP15,TP1,277.0,3
AP15,TP2,140.0,3
AP15,TP3,126.0,3
AP15,TP4,139.0,3
AP15,TP5,70.0,3
AP15,TP6,260.0,3
AP15,TP7,122.0,3
AP15,TP8,136.0,3
AP15,TP9,347.0,3
AP15,TP10,224.0,3
AP15,TP1,186.0,3
AP15,TP2,203.0,3
AP15,TP3,138.0,3
AP15,TP4,259.0,3
AP15,TP5,137.0,3
AP15,TP6,150.0,3
AP15,TP7,266.0,3
AP15,TP8,181.0,3
AP15,TP9,56.0,3
AP15,TP10,325.0,3
AP16,TP1,208.0,3
AP16,TP2,163.0,3
AP16,TP3,184.0,3
AP16,TP4,207.0,3
AP16,TP5,97.0,3
AP16,TP6,357.0,3
AP16,TP7,163.0,3
AP16,TP8,116.0,3
AP16,TP9,275.0,3
AP16,TP10,186.0,3
AP16,TP1,178.0,4
AP16,TP2,158.0,4
AP16,TP3,168.0,4
AP16,TP4,289.0,4
AP16,TP5,213.0,4
AP16,TP6,319.0,4
AP16,TP7,240.0,4
AP16,TP8,260.0,4
AP16,TP9,359.0,4
AP16,TP10,288.0,4
AP16,TP1,257.0,4
AP16,TP2,252.0,4
AP16,TP3,251.0,4
AP16,TP4,200.0,4
AP16,TP5,209.0,4
AP16,TP6,82.0,4
AP16,TP7,167.0,4
AP16,TP8,42.0,4
AP16,TP9,233.0,4
AP16,TP10,225.0,4
AP16,TP1,216.0,4
AP16,TP2,288.0,4
AP16,TP3,283.0,4
AP16,TP4,116.0,4
AP16,TP5,152.0,4
AP16,TP6,177.0,4
AP16,TP7,204.0,4
AP16,TP8,215.0,4
AP16,TP9,212.0,4
AP16,TP10,114.0,4
AP16,TP1,276.0,5
AP16,TP2,172.0,5
AP16,TP3,212.0,5
AP16,TP4,222.0,5
AP16,TP5,299.0,5
AP16,TP6,245.0,5
AP16,TP7,277.0,5
AP16,TP8,179.0,5
AP16,TP9,234.0,5
AP16,TP10,323.0,5
AP16,TP1,218.0,5
AP16,TP2,214.0,5
AP16,TP3,253.0,5
AP16,TP4,236.0,5
AP16,TP5,257.0,5
AP16,TP6,250.0,5
AP16,TP7,168.0,5
AP16,TP8,281.0,5
AP16,TP9,246.0,5
AP16,TP10,191.0,5
AP16,TP1,207.0,5
AP16,TP2,172.0,5
AP16,TP3,179.0,5
AP16,TP4,179.0,5
AP16,TP5,225.0,5
AP16,TP6,241.0,5
AP16,TP7,156.0,5
AP16,TP8,110.0,5
AP16,TP9,242.0,5
AP16,TP10,99.0,5
AP16,TP1,153.0,6
AP16,TP2,175.0,6
AP16,TP3,211.0,6
AP16,TP4,190.0,6
AP16,TP5,312.0,6
AP16,TP6,241.0,6
AP16,TP7,211.0,6
AP16,TP8,210.0,6
AP16,TP9,308.0,6
AP16,TP10,126.0,6
AP17,TP1,76.0,6
AP17,TP2,148.0,6
AP17,TP3,306.0,6
AP17,TP4,151.0,6
AP17,TP5,213.0,6
AP17,TP6,378.0,6
AP17,TP7,100.0,6
AP17,TP8,197.0,6
AP17,TP9,361.0,6
AP17,TP10,180.0,6
AP17,TP1,202.0,6
AP17,TP2,116.0,6
AP17,TP3,288.0,6
AP17,TP4,332.0,6
AP17,TP5,311.0,6
AP17,TP6,235.0,6
AP17,TP7,279.0,6
AP17,TP8,58.0,6
AP17,TP9,275.0,6
AP17,TP10,384.0,6
AP17,TP1,81.0,7
AP17,TP2,209.0,7
AP17,TP3,0.0,7
AP17,TP4,302.0,7
AP17,TP5,267.0,7
AP17,TP6,194.0,7
AP17,TP7,263.0,7
AP17,TP8,168.0,7
AP17,TP9,312.0,7
AP17,TP10,192.0,7
AP17,TP1,225.0,7
AP17,TP2,244.0,7
AP17,TP3,273.0,7
AP17,TP4,333.0,7
AP17,TP5,284.0,7
AP17,TP6,95.0,7
AP17,TP7,314.0,7
AP17,TP8,154.0,7
AP17,TP9,219.0,7
AP17,TP10,321.0,7
AP17,TP1,248.0,7
AP17,TP2,195.0,7
AP17,TP3,238.0,7
AP17,TP4,371.0,7
AP17,TP5,271.0,7
AP17,TP6,116.0,7
AP17,TP7,185.0,7
AP17,TP8,303.0,7
AP17,TP9,49.0,7
AP17,TP10,234.0,7
AP17,TP1,139.0,8
AP17,TP2,199.0,8
AP17,TP3,263.0,8
AP17,TP4,272.0,8
AP17,TP5,246.0,8
AP17,TP6,102.0,8
AP17,TP7,163.0,8
AP17,TP8,131.0,8
AP17,TP9,267.0,8
AP17,TP10,218.0,8
AP17,TP1,303.0,8
AP17,TP2,151.0,8
AP17,TP3,286.0,8
AP17,TP4,108.0,8
AP17,TP5,203.0,8
AP17,TP6,222.0,8
AP17,TP7,152.0,8
AP17,TP8,163.0,8
AP17,TP9,185.0,8
AP17,TP10,285.0,8
AP17,TP1,336.0,8
AP17,TP2,232.0,8
AP17,TP3,245.0,8
AP17,TP4,109.0,8
AP17,TP5,167.0,8
AP17,TP6,167.0,8
AP17,TP7,196.0,8
AP17,TP8,178.0,8
AP17,TP9,254.0,8
AP17,TP10,157.0,8
AP18,TP1,87.0,1
AP18,TP2,380.0,1
AP18,TP3,166.0,1
AP18,TP4,143.0,1
AP18,TP5,193.0,1
AP18,TP6,5.0,1
AP18,TP7,130.0,1
AP18,TP8,258.0,1
AP18,TP9,31.0,1
AP18,TP10,208.0,1
AP18,TP1,92.0,1
AP18,TP2,299.0,1
AP18,TP3,267.0,1
AP18,TP4,264.0,1
AP18,TP5,247.0,1
AP18,TP6,378.0,1
AP18,TP7,240.0,1
AP18,TP8,62.0,1
AP18,TP9,142.0,1
AP18,TP10,151.0,1
AP18,TP1,222.0,1
AP18,TP2,170.0,1
AP18,TP3,143.0,1
AP18,TP4,185.0,1
AP18,TP5,278.0,1
AP18,TP6,228.0,1
AP18,TP7,115.0,1
AP18,TP8,181.0,1
AP18,TP9,73.0,1
AP18,TP10,399.0,1
AP18,TP1,325.0,2
AP18,TP2,180.0,2
AP18,TP3,76.0,2
AP18,TP4,249.0,2
AP18,TP5,286.0,2
AP18,TP6,176.0,2
AP18,TP7,279.0,2
AP18,TP8,188.0,2
AP18,TP9,144.0,2
AP18,TP10,216.0,2
AP18,TP1,341.0,2
AP18,TP2,53.0,2
AP18,TP3,83.0,2
AP18,TP4,85.0,2
AP18,TP5,100.0,2
AP18,TP6,167.0,2
AP18,TP7,355.0,2
AP18,TP8,98.0,2
AP18,TP9,254.0,2
AP18,TP10,226.0,2
AP18,TP1,183.0,2
AP18,TP2,226.0,2
AP18,TP3,156.0,2
AP18,TP4,302.0,2
AP18,TP5,164.0,2
AP18,TP6,251.0,2
AP18,TP7,177.0,2
AP18,TP8,147.0,2
AP18,TP9,261.0,2
AP18,TP10,155.0,2
AP18,TP1,238.0,3
AP18,TP2,134.0,3
AP18,TP3,134.0,3
AP18,TP4,118.0,3
AP18,TP5,228.0,3
AP18,TP6,177.0,3
AP18,TP7,269.0,3
AP18,TP8,177.0,3
AP18,TP9,168.0,3
AP18,TP10,245.0,3
AP18,TP1,149.0,3
AP18,TP2,229.0,3
AP18,TP3,264.0,3
AP18,TP4,198.0,3
AP18,TP5,215.0,3
AP18,TP6,289.0,3
AP18,TP7,82.0,3
AP18,TP8,217.0,3
AP18,TP9,167.0,3
AP18,TP10,125.0,3
AP19,TP1,261.0,3
AP19,TP2,172.0,3
AP19,TP3,154.0,3
AP19,TP4,345.0,3
AP19,TP5,88.0,3
AP19,TP6,341.0,3
AP19,TP7,131.0,3
AP19,TP8,319.0,3
AP19,TP9,318.0,3
AP19,TP10,270.0,3
AP19,TP1,137.0,4
AP19,TP2,117.0,4
AP19,TP3,146.0,4
AP19,TP4,224.0,4
AP19,TP5,127.0,4
AP19,TP6,130.0,4
AP19,TP7,215.0,4
AP19,TP8,260.0,4
AP19,TP9,172.0,4
AP19,TP10,210.0,4
AP19,TP1,257.0,4
AP19,TP2,267.0,4
AP19,TP3,229.0,4
AP19,TP4,132.0,4
AP19,TP5,138.0,4
AP19,TP6,168.0,4
AP19,TP7,249.0,4
AP19,TP8,306.0,4
AP19,TP9,238.0,4
AP19,TP10,299.0,4
AP19,TP1,265.0,4
AP19,TP2,167.0,4
AP19,TP3,128.0,4
AP19,TP4,167.0,4
AP19,TP5,215.0,4
AP19,TP6,214.0,4
AP19,TP7,127.0,4
AP19,TP8,106.0,4
AP19,TP9,349.0,4
AP19,TP10,358.0,4
AP19,TP1,108.0,5
AP19,TP2,181.0,5
AP19,TP3,222.0,5
AP19,TP4,153.0,5
AP19,TP5,99.0,5
AP19,TP6,301.0,5
AP19,TP7,133.0,5
AP19,TP8,175.0,5
AP19,TP9,247.0,5
AP19,TP10,156.0,5
AP19,TP1,318.0,5
AP19,TP2,187.0,5
AP19,TP3,0.0,5
AP19,TP4,136.0,5
AP19,TP5,11.0,5
AP19,TP6,133.0,5
AP19,TP7,153.0,5
AP19,TP8,124.0,5
AP19,TP9,235.0,5
AP19,TP10,115.0,5
AP19,TP1,280.0,5
AP19,TP2,188.0,5
AP19,TP3,188.0,5
AP19,TP4,95.0,5
AP19,TP5,178.0,5
AP19,TP6,174.0,5
AP19,TP7,171.0,5
AP19,TP8,195.0,5
AP19,TP9,175.0,5
AP19,TP10,237.0,5
AP19,TP1,151.0,6
AP19,TP2,264.0,6
AP19,TP3,178.0,6
AP19,TP4,201.0,6
AP19,TP5,208.0,6
AP19,TP6,196.0,6
AP19,TP7,372.0,6
AP19,TP8,225.0,6
AP19,TP9,240.0,6
AP19,TP10,217.0,6
AP2,TP1,226.0,6
AP2,TP2,260.0,6
AP2,TP3,298.0,6
AP2,TP4,197.0,6
AP2,TP5,106.0,6
AP2,TP6,191.0,6
AP2,TP7,248.0,6
AP2,TP8,234.0,6
AP2,TP9,37.0,6
AP2,TP10,125.0,6
AP2,TP1,235.0,6
AP2,TP2,237.0,6
AP2,TP3,175.0,6
AP2,TP4,150.0,6
AP2,TP5,140.0,6
AP2,TP6,140.0,6
AP2,TP7,111.0,6
AP2,TP8,275.0,6
AP2,TP9,21.0,6
AP2,TP10,168.0,6
AP2,TP1,383.0,7
AP2,TP2,226.0,7
AP2,TP3,316.0,7
AP2,TP4,143.0,7
AP2,TP5,172.0,7
AP2,TP6,347.0,7
AP2,TP7,247.0,7
AP2,TP8,212.0,7
AP2,TP9,207.0,7
AP2,TP10,172.0,7
AP2,TP1,273.0,7
AP2,TP2,121.0,7
AP2,TP3,207.0,7
AP2,TP4,223.0,7
AP2,TP5,175.0,7
AP2,TP6,164.0,7
AP2,TP7,399.0,7
AP2,TP8,104.0,7
AP2,TP9,181.0,7
AP2,TP10,98.0,7
AP2,TP1,189.0,7
AP2,TP2,164.0,7
AP2,TP3,177.0,7
AP2,TP4,121.0,7
AP2,TP5,310.0,7
AP2,TP6,248.0,7
AP2,TP7,260.0,7
AP2,TP8,228.0,7
AP2,TP9,184.0,7
AP2,TP10,152.0,7
AP2,TP1,256.0,8
AP2,TP2,168.0,8
AP2,TP3,199.0,8
AP2,TP4,353.0,8
AP2,TP5,153.0,8
AP2,TP6,156.0,8
AP2,TP7,291.0,8
AP2,TP8,89.0,8
AP2,TP9,175.0,8
AP2,TP10,245.0,8
AP2,TP1,157.0,8
AP2,TP2,227.0,8
AP2,TP3,222.0,8
AP2,TP4,232.0,8
AP2,TP5,231.0,8
AP2,TP6,316.0,8
AP2,TP7,238.0,8
AP2,TP8,184.0,8
AP2,TP9,27.0,8
AP2,TP10,171.0,8
AP2,TP1,257.0,8
AP2,TP2,250.0,8
AP2,TP3,199.0,8
AP2,TP4,149.0,8
AP2,TP5,307.0,8
AP2,TP6,80.0,8
AP2,TP7,253.0,8
AP2,TP8,31.0,8
AP2,TP9,223.0,8
AP2,TP10,262.0,8
AP20,TP1,209.0,1
AP20,TP2,210.0,1
AP20,TP3,216.0,1
AP20,TP4,209.0,1
AP20,TP5,273.0,1
AP20,TP6,152.0,1
AP20,TP7,223.0,1
AP20,TP8,153.0,1
AP20,TP9,222.0,1
AP20,TP10,130.0,1
AP20,TP1,107.0,1
AP20,TP2,228.0,1
AP20,TP3,158.0,1
AP20,TP4,183.0,1
AP20,TP5,93.0,1
AP20,TP6,245.0,1
AP20,TP7,166.0,1
AP20,TP8,205.0,1
AP20,TP9,154.0,1
AP20,TP10,223.0,1
AP20,TP1,115.0,1
AP20,TP2,333.0,1
AP20,TP3,121.0,1
AP20,TP4,152.0,1
AP20,TP5,135.0,1
AP20,TP6,90.0,1
AP20,TP7,340.0,1
AP20,TP8,137.0,1
AP20,TP9,118.0,1
AP20,TP10,133.0,1
AP20,TP1,133.0,2
AP20,TP2,212.0,2
AP20,TP3,102.0,2
AP20,TP4,241.0,2
AP20,TP5,303.0,2
