Area_pop,Tipo_de_paciente,Qtd_pacientes,Dia
AP11,TP7,300,3
AP11,TP8,27,3
AP11,TP9,96,3
AP11,TP10,248,3
AP11,TP1,298,4
AP11,TP2,310,4
AP11,TP3,228,4
AP11,TP4,254,4
AP11,TP5,297,4
AP11,TP6,178,4
AP11,TP7,206,4
AP11,TP8,289,4
AP11,TP9,95,4
AP11,TP10,72,4
AP11,TP1,147,4
AP11,TP2,43,4
AP11,TP3,52,4
AP11,TP4,280,4
AP11,TP5,192,4
AP11,TP6,175,4
AP11,TP7,334,4
AP11,TP8,351,4
AP11,TP9,350,4
AP11,TP10,241,4
AP12,TP1,190,5
AP12,TP2,89,5
AP12,TP3,260,5
AP12,TP4,94,5
AP12,TP5,395,5
AP12,TP6,306,5
AP12,TP7,228,5
AP12,TP8,210,5
AP12,TP9,283,5
AP12,TP10,272,5
AP12,TP1,392,5
AP12,TP2,42,5
AP12,TP3,119,5
AP12,TP4,87,5
AP12,TP5,76,5
AP12,TP6,40,5
AP12,TP7,321,5
AP12,TP8,107,5
AP12,TP9,29,5
AP12,TP10,326,5
AP12,TP1,210,6
AP12,TP2,96,6
AP12,TP3,124,6
AP12,TP4,257,6
AP12,TP5,174,6
AP12,TP6,352,6
AP12,TP7,277,6
AP12,TP8,362,6
AP12,TP9,171,6
AP12,TP10,93,6
AP12,TP1,155,6
AP12,TP2,14,6
AP12,TP3,228,6
AP12,TP4,64,6
AP12,TP5,178,6
AP12,TP6,102,6
AP12,TP7,92,6
AP12,TP8,118,6
AP12,TP9,102,6
AP12,TP10,226,6
AP12,TP1,125,7
AP12,TP2,233,7
AP12,TP3,106,7
AP12,TP4,148,7
AP12,TP5,64,7
AP12,TP6,233,7
AP12,TP7,69,7
AP12,TP8,5,7
AP12,TP9,275,7
AP12,TP10,319,7
AP12,TP1,272,7
AP12,TP2,53,7
AP12,TP3,260,7
AP12,TP4,137,7
AP12,TP5,10,7
AP12,TP6,88,7
AP12,TP7,168,7
AP12,TP8,35,7
AP12,TP9,350,7
AP12,TP10,68,7
AP12,TP1,352,8
AP12,TP2,115,8
AP12,TP3,195,8
AP12,TP4,106,8
AP12,TP5,71,8
AP12,TP6,396,8
AP12,TP7,202,8
AP12,TP8,161,8
AP12,TP9,302,8
AP12,TP10,8,8
AP12,TP1,176,8
AP12,TP2,309,8
AP12,TP3,12,8
AP12,TP4,81,8
AP12,TP5,215,8
AP12,TP6,20,8
AP12,TP7,97,8
AP12,TP8,177,8
AP12,TP9,262,8
AP12,TP10,117,8
AP13,TP1,380,1
AP13,TP2,333,1
AP13,TP3,329,1
AP13,TP4,128,1
AP13,TP5,331,1
AP13,TP6,127,1
AP13,TP7,395,1
AP13,TP8,303,1
AP13,TP9,322,1
AP13,TP10,329,1
AP13,TP1,56,1
AP13,TP2,18,1
AP13,TP3,344,1
AP13,TP4,137,1
AP13,TP5,101,1
AP13,TP6,28,1
AP13,TP7,255,1
AP13,TP8,53,1
AP13,TP9,193,1
AP13,TP10,94,1
AP13,TP1,236,2
AP13,TP2,186,2
AP13,TP3,274,2
AP13,TP4,39,2
AP13,TP5,180,2
AP13,TP6,246,2
AP13,TP7,204,2
AP13,TP8,389,2
AP13,TP9,356,2
AP13,TP10,218,2
AP13,TP1,255,2
AP13,TP2,178,2
AP13,TP3,340,2
AP13,TP4,390,2
AP13,TP5,44,2
AP13,TP6,139,2
AP13,TP7,172,2
AP13,TP8,364,2
AP13,TP9,376,2
AP13,TP10,102,2
AP13,TP1,151,3
AP13,TP2,142,3
AP13,TP3,148,3
AP13,TP4,349,3
AP13,TP5,380,3
AP13,TP6,264,3
AP13,TP7,321,3
AP13,TP8,196,3
AP13,TP9,40,3
AP13,TP10,66,3
AP13,TP1,72,3
AP13,TP2,300,3
AP13,TP3,109,3
AP13,TP4,72,3
AP13,TP5,141,3
AP13,TP6,102,3
AP13,TP7,357,3
AP13,TP8,321,3
AP13,TP9,69,3
AP13,TP10,392,3
AP13,TP1,360,4
AP13,TP2,6,4
AP13,TP3,192,4
AP13,TP4,181,4
AP13,TP5,346,4
AP13,TP6,367,4
AP13,TP7,329,4
AP13,TP8,2,4
AP13,TP9,312,4
AP13,TP10,143,4
AP13,TP1,79,4
AP13,TP2,395,4
AP13,TP3,341,4
AP13,TP4,263,4
AP13,TP5,238,4
AP13,TP6,368,4
AP13,TP7,290,4
AP13,TP8,117,4
AP13,TP9,373,4
AP13,TP10,199,4
AP14,TP1,369,5
AP14,TP2,131,5
AP14,TP3,28,5
AP14,TP4,3,5
AP14,TP5,112,5
AP14,TP6,125,5
AP14,TP7,238,5
AP14,TP8,286,5
AP14,TP9,162,5
AP14,TP10,398,5
AP14,TP1,193,5
AP14,TP2,322,5
AP14,TP3,46,5
AP14,TP4,200,5
AP14,TP5,188,5
AP14,TP6,66,5
AP14,TP7,357,5
AP14,TP8,242,5
AP14,TP9,17,5
AP14,TP10,144,5
AP14,TP1,196,6
AP14,TP2,303,6
AP14,TP3,35,6
AP14,TP4,21,6
AP14,TP5,107,6
AP14,TP6,101,6
AP14,TP7,58,6
AP14,TP8,386,6
AP14,TP9,161,6
AP14,TP10,161,6
AP14,TP1,33,6
AP14,TP2,297,6
AP14,TP3,157,6
AP14,TP4,384,6
AP14,TP5,29,6
AP14,TP6,386,6
AP14,TP7,338,6
AP14,TP8,356,6
AP14,TP9,349,6
AP14,TP10,71,6
AP14,TP1,291,7
AP14,TP2,383,7
AP14,TP3,78,7
AP14,TP4,374,7
AP14,TP5,11,7
AP14,TP6,72,7
AP14,TP7,214,7
AP14,TP8,286,7
AP14,TP9,13,7
AP14,TP10,207,7
AP14,TP1,369,7
AP14,TP2,67,7
AP14,TP3,170,7
AP14,TP4,245,7
AP14,TP5,149,7
AP14,TP6,337,7
AP14,TP7,119,7
AP14,TP8,298,7
AP14,TP9,336,7
AP14,TP10,46,7
AP14,TP1,364,8
AP14,TP2,43,8
AP14,TP3,283,8
AP14,TP4,289,8
AP14,TP5,185,8
AP14,TP6,20,8
AP14,TP7,333,8
AP14,TP8,84,8
AP14,TP9,284,8
AP14,TP10,151,8
AP14,TP1,138,8
AP14,TP2,384,8
AP14,TP3,304,8
AP14,TP4,201,8
AP14,TP5,37,8
AP14,TP6,244,8
AP14,TP7,309,8
AP14,TP8,325,8
AP14,TP9,293,8
AP14,TP10,242,8
AP15,TP1,264,1
AP15,TP2,156,1
AP15,TP3,134,1
AP15,TP4,365,1
AP15,TP5,297,1
AP15,TP6,199,1
AP15,TP7,226,1
AP15,TP8,157,1
AP15,TP9,142,1
AP15,TP10,51,1
AP15,TP1,99,1
AP15,TP2,237,1
AP15,TP3,256,1
AP15,TP4,155,1
AP15,TP5,333,1
AP15,TP6,229,1
AP15,TP7,71,1
AP15,TP8,127,1
AP15,TP9,165,1
AP15,TP10,241,1
AP15,TP1,265,2
AP15,TP2,156,2
AP15,TP3,326,2
AP15,TP4,90,2
AP15,TP5,291,2
AP15,TP6,323,2
AP15,TP7,11,2
AP15,TP8,124,2
AP15,TP9,301,2
AP15,TP10,205,2
AP15,TP1,80,2
AP15,TP2,295,2
AP15,TP3,178,2
AP15,TP4,63,2
AP15,TP5,230,2
AP15,TP6,284,2
AP15,TP7,305,2
AP15,TP8,194,2
AP15,TP9,143,2
AP15,TP10,40,2
AP15,TP1,141,3
AP15,TP2,150,3
AP15,TP3,83,3
AP15,TP4,34,3
AP15,TP5,90,3
AP15,TP6,166,3
AP15,TP7,384,3
AP15,TP8,64,3
AP15,TP9,102,3
AP15,TP10,273,3
AP15,TP1,116,3
AP15,TP2,283,3
AP15,TP3,180,3
AP15,TP4,273,3
AP15,TP5,392,3
AP15,TP6,107,3
AP15,TP7,160,3
AP15,TP8,272,3
AP15,TP9,249,3
AP15,TP10,42,3
AP15,TP1,55,4
AP15,TP2,66,4
AP15,TP3,374,4
AP15,TP4,352,4
AP15,TP5,370,4
AP15,TP6,287,4
AP15,TP7,125,4
AP15,TP8,300,4
AP15,TP9,54,4
AP15,TP10,72,4
AP15,TP1,394,4
AP15,TP2,79,4
AP15,TP3,204,4
AP15,TP4,255,4
AP15,TP5,126,4
AP15,TP6,230,4
AP15,TP7,174,4
AP15,TP8,269,4
AP15,TP9,46,4
AP15,TP10,29,4
AP16,TP1,218,5
AP16,TP2,50,5
AP16,TP3,80,5
AP16,TP4,354,5
AP16,TP5,381,5
AP16,TP6,339,5
AP16,TP7,51,5
AP16,TP8,318,5
AP16,TP9,96,5
AP16,TP10,395,5
AP16,TP1,328,5
AP16,TP2,67,5
AP16,TP3,280,5
AP16,TP4,390,5
AP16,TP5,334,5
AP16,TP6,45,5
AP16,TP7,122,5
AP16,TP8,254,5
AP16,TP9,48,5
AP16,TP10,198,5
AP16,TP1,289,6
AP16,TP2,13,6
AP16,TP3,370,6
AP16,TP4,9,6
AP16,TP5,145,6
AP16,TP6,124,6
AP16,TP7,96,6
AP16,TP8,214,6
AP16,TP9,172,6
AP16,TP10,306,6
AP16,TP1,389,6
AP16,TP2,315,6
AP16,TP3,391,6
AP16,TP4,111,6
AP16,TP5,370,6
AP16,TP6,323,6
AP16,TP7,286,6
AP16,TP8,207,6
AP16,TP9,35,6
AP16,TP10,172,6
AP16,TP1,330,7
AP16,TP2,306,7
AP16,TP3,187,7
AP16,TP4,391,7
AP16,TP5,94,7
AP16,TP6,167,7
AP16,TP7,13,7
AP16,TP8,69,7
AP16,TP9,257,7
AP16,TP10,65,7
AP16,TP1,10,7
AP16,TP2,198,7
AP16,TP3,113,7
AP16,TP4,1,7
AP16,TP5,221,7
AP16,TP6,293,7
AP16,TP7,51,7
AP16,TP8,347,7
AP16,TP9,143,7
AP16,TP10,89,7
AP16,TP1,252,8
AP16,TP2,249,8
AP16,TP3,349,8
AP16,TP4,331,8
AP16,TP5,31,8
AP16,TP6,372,8
AP16,TP7,19,8
AP16,TP8,52,8
AP16,TP9,209,8
AP16,TP10,116,8
AP16,TP1,390,8
AP16,TP2,75,8
AP16,TP3,284,8
AP16,TP4,3,8
AP16,TP5,253,8
AP16,TP6,308,8
AP16,TP7,49,8
AP16,TP8,100,8
AP16,TP9,69,8
AP16,TP10,345,8
AP17,TP1,233,1
AP17,TP2,206,1
AP17,TP3,115,1
AP17,TP4,308,1
AP17,TP5,312,1
AP17,TP6,48,1
AP17,TP7,195,1
AP17,TP8,53,1
AP17,TP9,44,1
AP17,TP10,21,1
AP17,TP1,205,1
AP17,TP2,273,1
AP17,TP3,323,1
AP17,TP4,62,1
AP17,TP5,58,1
AP17,TP6,147,1
AP17,TP7,276,1
AP17,TP8,368,1
AP17,TP9,76,1
AP17,TP10,294,1
AP17,TP1,61,2
AP17,TP2,263,2
AP17,TP3,175,2
AP17,TP4,340,2
AP17,TP5,33,2
AP17,TP6,58,2
AP17,TP7,266,2
AP17,TP8,299,2
AP17,TP9,204,2
AP17,TP10,2,2
AP17,TP1,46,2
AP17,TP2,350,2
AP17,TP3,234,2
AP17,TP4,9,2
AP17,TP5,300,2
AP17,TP6,141,2
AP17,TP7,316,2
AP17,TP8,44,2
AP17,TP9,342,2
AP17,TP10,116,2
AP17,TP1,127,3
AP17,TP2,219,3
AP17,TP3,235,3
AP17,TP4,135,3
AP17,TP5,16,3
AP17,TP6,191,3
AP17,TP7,221,3
AP17,TP8,337,3
AP17,TP9,251,3
AP17,TP10,3,3
AP17,TP1,163,3
AP17,TP2,120,3
AP17,TP3,1,3
AP17,TP4,360,3
AP17,TP5,51,3
AP17,TP6,370,3
AP17,TP7,282,3
AP17,TP8,127,3
AP17,TP9,10,3
AP17,TP10,266,3
AP17,TP1,388,4
AP17,TP2,19,4
AP17,TP3,28,4
AP17,TP4,295,4
AP17,TP5,91,4
AP17,TP6,232,4
AP17,TP7,263,4
AP17,TP8,144,4
AP17,TP9,317,4
AP17,TP10,68,4
AP17,TP1,378,4
AP17,TP2,52,4
AP17,TP3,283,4
AP17,TP4,139,4
AP17,TP5,207,4
AP17,TP6,125,4
AP17,TP7,5,4
AP17,TP8,70,4
AP17,TP9,213,4
AP17,TP10,182,4
AP18,TP1,65,5
AP18,TP2,292,5
AP18,TP3,220,5
AP18,TP4,366,5
AP18,TP5,203,5
AP18,TP6,8,5
AP18,TP7,226,5
AP18,TP8,321,5
AP18,TP9,183,5
AP18,TP10,7,5
AP18,TP1,366,5
AP18,TP2,282,5
AP18,TP3,13,5
AP18,TP4,25,5
AP18,TP5,144,5
AP18,TP6,7,5
AP18,TP7,26,5
AP18,TP8,8,5
AP18,TP9,299,5
AP18,TP10,38,5
AP18,TP1,52,6
AP18,TP2,106,6
AP18,TP3,396,6
AP18,TP4,108,6
AP18,TP5,346,6
AP18,TP6,363,6
AP18,TP7,148,6
AP18,TP8,307,6
AP18,TP9,344,6
AP18,TP10,1,6
AP18,TP1,221,6
AP18,TP2,138,6
AP18,TP3,243,6
AP18,TP4,308,6
AP18,TP5,104,6
AP18,TP6,10,6
AP18,TP7,97,6
AP18,TP8,339,6
AP18,TP9,363,6
AP18,TP10,244,6
AP18,TP1,97,7
AP18,TP2,63,7
AP18,TP3,106,7
AP18,TP4,210,7
AP18,TP5,337,7
AP18,TP6,391,7
AP18,TP7,13,7
AP18,TP8,326,7
AP18,TP9,198,7
AP18,TP10,153,7
AP18,TP1,52,7
AP18,TP2,23,7
AP18,TP3,91,7
AP18,TP4,343,7
AP18,TP5,281,7
AP18,TP6,242,7
AP18,TP7,126,7
AP18,TP8,27,7
AP18,TP9,60,7
AP18,TP10,32,7
AP18,TP1,385,8
AP18,TP2,221,8
AP18,TP3,368,8
AP18,TP4,113,8
AP18,TP5,9,8
AP18,TP6,380,8
AP18,TP7,229,8
AP18,TP8,388,8
AP18,TP9,233,8
AP18,TP10,103,8
AP18,TP1,378,8
AP18,TP2,32,8
AP18,TP3,53,8
AP18,TP4,48,8
AP18,TP5,252,8
AP18,TP6,251,8
AP18,TP7,238,8
AP18,TP8,170,8
AP18,TP9,337,8
AP18,TP10,126,8
AP19,TP1,94,1
AP19,TP2,122,1
AP19,TP3,388,1
AP19,TP4,144,1
AP19,TP5,90,1
AP19,TP6,250,1
AP19,TP7,296,1
AP19,TP8,353,1
AP19,TP9,70,1
AP19,TP10,23,1
AP19,TP1,163,1
AP19,TP2,160,1
AP19,TP3,82,1
AP19,TP4,115,1
AP19,TP5,47,1
AP19,TP6,42,1
AP19,TP7,292,1
AP19,TP8,183,1
AP19,TP9,65,1
AP19,TP10,184,1
AP19,TP1,30,2
AP19,TP2,124,2
AP19,TP3,206,2
AP19,TP4,313,2
AP19,TP5,81,2
AP19,TP6,142,2
AP19,TP7,352,2
AP19,TP8,209,2
AP19,TP9,183,2
AP19,TP10,291,2
AP19,TP1,315,2
AP19,TP2,265,2
AP19,TP3,219,2
AP19,TP4,275,2
AP19,TP5,240,2
AP19,TP6,210,2
AP19,TP7,24,2
AP19,TP8,226,2
AP19,TP9,21,2
AP19,TP10,262,2
AP19,TP1,77,3
AP19,TP2,286,3
AP19,TP3,320,3
AP19,TP4,387,3
AP19,TP5,208,3
AP19,TP6,320,3
AP19,TP7,40,3
AP19,TP8,326,3
AP19,TP9,301,3
AP19,TP10,178,3
AP19,TP1,344,3
AP19,TP2,301,3
AP19,TP3,110,3
AP19,TP4,17,3
AP19,TP5,35,3
AP19,TP6,192,3
AP19,TP7,363,3
AP19,TP8,215,3
AP19,TP9,293,3
AP19,TP10,351,3
AP19,TP1,367,4
AP19,TP2,239,4
AP19,TP3,164,4
AP19,TP4,243,4
AP19,TP5,326,4
AP19,TP6,340,4
AP19,TP7,98,4
AP19,TP8,97,4
AP19,TP9,238,4
AP19,TP10,350,4
AP19,TP1,155,4
AP19,TP2,35,4
AP19,TP3,125,4
AP19,TP4,228,4
AP19,TP5,131,4
AP19,TP6,77,4
AP19,TP7,11,4
AP19,TP8,65,4
AP19,TP9,237,4
AP19,TP10,367,4
AP2,TP1,30,5
AP2,TP2,36,5
AP2,TP3,353,5
AP2,TP4,334,5
AP2,TP5,189,5
AP2,TP6,224,5
AP2,TP7,389,5
AP2,TP8,345,5
AP2,TP9,100,5
AP2,TP10,393,5
AP2,TP1,273,5
AP2,TP2,196,5
AP2,TP3,353,5
AP2,TP4,10,5
AP2,TP5,127,5
AP2,TP6,304,5
AP2,TP7,153,5
AP2,TP8,283,5
AP2,TP9,177,5
AP2,TP10,378,5
AP2,TP1,10,6
AP2,TP2,44,6
AP2,TP3,319,6
AP2,TP4,367,6
AP2,TP5,238,6
AP2,TP6,220,6
AP2,TP7,35,6
AP2,TP8,319,6
AP2,TP9,88,6
AP2,TP10,398,6
AP2,TP1,48,6
AP2,TP2,193,6
AP2,TP3,361,6
AP2,TP4,155,6
AP2,TP5,222,6
AP2,TP6,133,6
AP2,TP7,392,6
AP2,TP8,152,6
AP2,TP9,185,6
AP2,TP10,87,6
AP2,TP1,277,7
AP2,TP2,232,7
AP2,TP3,47,7
AP2,TP4,242,7
AP2,TP5,254,7
AP2,TP6,343,7
AP2,TP7,162,7
AP2,TP8,102,7
AP2,TP9,328,7
AP2,TP10,21,7
AP2,TP1,119,7
AP2,TP2,309,7
AP2,TP3,218,7
AP2,TP4,290,7
AP2,TP5,366,7
AP2,TP6,376,7
AP2,TP7,235,7
AP2,TP8,113,7
AP2,TP9,128,7
AP2,TP10,129,7
AP2,TP1,243,8
AP2,TP2,68,8
AP2,TP3,59,8
AP2,TP4,141,8
AP2,TP5,216,8
AP2,TP6,55,8
AP2,TP7,137,8
AP2,TP8,254,8
AP2,TP9,134,8
AP2,TP10,254,8
AP2,TP1,69,8
AP2,TP2,83,8
AP2,TP3,285,8
AP2,TP4,180,8
AP2,TP5,232,8
AP2,TP6,239,8
AP2,TP7,3,8
AP2,TP8,272,8
AP2,TP9,165,8
AP2,TP10,54,8
AP20,TP1,350,1
AP20,TP2,186,1
AP20,TP3,123,1
AP20,TP4,77,1
AP20,TP5,23,1
AP20,TP6,111,1
AP20,TP7,282,1
AP20,TP8,214,1
AP20,TP9,369,1
AP20,TP10,176,1
AP20,TP1,317,1
AP20,TP2,396,1
AP20,TP3,50,1
AP20,TP4,156,1
AP20,TP5,48,1
AP20,TP6,106,1
AP20,TP7,95,1
AP20,TP8,288,1
AP20,TP9,120,1
AP20,TP10,111,1
AP20,TP1,0,2
AP20,TP2,283,2
AP20,TP3,173,2
AP20,TP4,213,2
AP20,TP5,346,2
AP20,TP6,12,2
AP20,TP7,215,2
AP20,TP8,304,2
AP20,TP9,142,2
AP20,TP10,220,2
AP20,TP1,154,2
AP20,TP2,269,2
AP20,TP3,112,2
AP20,TP4,307,2
AP20,TP5,319,2
AP20,TP6,197,2
AP20,TP7,366,2
AP20,TP8,303,2
AP20,TP9,330,2
AP20,TP10,103,2
AP20,TP1,20,3
AP20,TP2,248,3
AP20,TP3,308,3
AP20,TP4,79,3
AP20,TP5,35,3
AP20,TP6,106,3
AP20,TP7,165,3
AP20,TP8,245,3
AP20,TP9,258,3
AP20,TP10,78,3
AP20,TP1,379,3
AP20,TP2,255,3
AP20,TP3,50,3
AP20,TP4,351,3
AP20,TP5,139,3
AP20,TP6,139,3
AP20,TP7,32,3
AP20,TP8,380,3
AP20,TP9,371,3
AP20,TP10,304,3
AP20,TP1,218,4
AP20,TP2,331,4
AP20,TP3,269,4
AP20,TP4,331,4
AP20,TP5,312,4
AP20,TP6,321,4
AP20,TP7,155,4
AP20,TP8,311,4
AP20,TP9,253,4
AP20,TP10,3,4
AP20,TP1,320,4
AP20,TP2,252,4
AP20,TP3,103,4
AP20,TP4,303,4
AP20,TP5,355,4
AP20,TP6,376,4
AP20,TP7,76,4
AP20,TP8,184,4
AP20,TP9,139,4
AP20,TP10,239,4
AP3,TP1,290,5
AP3,TP2,78,5
AP3,TP3,314,5
AP3,TP4,44,5
AP3,TP5,83,5
AP3,TP6,59,5
AP3,TP7,299,5
AP3,TP8,52,5
AP3,TP9,0,5
AP3,TP10,314,5
AP3,TP1,202,5
AP3,TP2,369,5
AP3,TP3,380,5
AP3,TP4,136,5
AP3,TP5,77,5
AP3,TP6,281,5
AP3,TP7,97,5
AP3,TP8,384,5
AP3,TP9,315,5
AP3,TP10,194,5
AP3,TP1,126,6
AP3,TP2,101,6
AP3,TP3,14,6
AP3,TP4,231,6
AP3,TP5,346,6
AP3,TP6,147,6
AP3,TP7,125,6
AP3,TP8,336,6
AP3,TP9,16,6
AP3,TP10,393,6
AP3,TP1,364,6
AP3,TP2,395,6
AP3,TP3,12,6
AP3,TP4,264,6
AP3,TP5,339,6
AP3,TP6,274,6
AP3,TP7,313,6
AP3,TP8,274,6
AP3,TP9,390,6
AP3,TP10,301,6
AP3,TP1,246,7
AP3,TP2,83,7
AP3,TP3,200,7
AP3,TP4,204,7
AP3,TP5,256,7
AP3,TP6,88,7
AP3,TP7,318,7
AP3,TP8,220,7
AP3,TP9,329,7
AP3,TP10,303,7
AP3,TP1,148,7
AP3,TP2,144,7
AP3,TP3,132,7
AP3,TP4,382,7
AP3,TP5,208,7
AP3,TP6,101,7
AP3,TP7,340,7
AP3,TP8,63,7
AP3,TP9,349,7
AP3,TP10,167,7
AP3,TP1,328,8
AP3,TP2,300,8
AP3,TP3,24,8
AP3,TP4,78,8
AP3,TP5,207,8
AP3,TP6,178,8
AP3,TP7,313,8
AP3,TP8,261,8
AP3,TP9,157,8
AP3,TP10,122,8
AP3,TP1,367,8
AP3,TP2,88,8
AP3,TP3,349,8
AP3,TP4,48,8
AP3,TP5,232,8
AP3,TP6,269,8
AP3,TP7,18,8
AP3,TP8,206,8
AP3,TP9,338,8
AP3,TP10,211,8
AP4,TP1,227,1
AP4,TP2,157,1
AP4,TP3,212,1
AP4,TP4,7,1
AP4,TP5,289,1
AP4,TP6,66,1
AP4,TP7,31,1
AP4,TP8,278,1
AP4,TP9,207,1
AP4,TP10,12,1
AP4,TP1,305,1
AP4,TP2,160,1
AP4,TP3,176,1
AP4,TP4,290,1
AP4,TP5,184,1
AP4,TP6,207,1
AP4,TP7,300,1
AP4,TP8,111,1
AP4,TP9,328,1
AP4,TP10,90,1
AP4,TP1,218,2
AP4,TP2,299,2
AP4,TP3,387,2
AP4,TP4,211,2
AP4,TP5,73,2
AP4,TP6,174,2
AP4,TP7,20,2
AP4,TP8,5,2
AP4,TP9,395,2
AP4,TP10,56,2
AP4,TP1,193,2
AP4,TP2,90,2
AP4,TP3,358,2
AP4,TP4,220,2
AP4,TP5,20,2
AP4,TP6,197,2
AP4,TP7,89,2
AP4,TP8,187,2
AP4,TP9,201,2
AP4,TP10,227,2
AP4,TP1,370,3
