Area_pop,Tipo_de_paciente,Qtd_pacientes,Dia
AP1,TP7,313.0,2
AP1,TP8,146.0,2
AP1,TP9,193.0,2
AP1,TP10,64.0,2
AP1,TP1,142.0,2
AP1,TP2,42.0,2
AP1,TP3,236.0,2
AP1,TP4,34.0,2
AP1,TP5,173.0,2
AP1,TP6,51.0,2
AP1,TP7,44.0,2
AP1,TP8,204.0,2
AP1,TP9,248.0,2
AP1,TP10,299.0,2
AP1,TP1,226.0,2
AP1,TP2,172.0,2
AP1,TP3,308.0,2
AP1,TP4,259.0,2
AP1,TP5,265.0,2
AP1,TP6,122.0,2
AP1,TP7,197.0,2
AP1,TP8,174.0,2
AP1,TP9,109.0,2
AP1,TP10,303.0,2
AP10,TP1,226.0,2
AP10,TP2,154.0,2
AP10,TP3,152.0,2
AP10,TP4,161.0,2
AP10,TP5,195.0,2
AP10,TP6,301.0,2
AP10,TP7,194.0,2
AP10,TP8,197.0,2
AP10,TP9,114.0,2
AP10,TP10,162.0,2
AP10,TP1,74.0,3
AP10,TP2,283.0,3
AP10,TP3,357.0,3
AP10,TP4,313.0,3
AP10,TP5,194.0,3
AP10,TP6,172.0,3
AP10,TP7,187.0,3
AP10,TP8,235.0,3
AP10,TP9,239.0,3
AP10,TP10,111.0,3
AP10,TP1,216.0,3
AP10,TP2,147.0,3
AP10,TP3,238.0,3
AP10,TP4,225.0,3
AP10,TP5,165.0,3
AP10,TP6,246.0,3
AP10,TP7,260.0,3
AP10,TP8,151.0,3
AP10,TP9,91.0,3
AP10,TP10,143.0,3
AP10,TP1,261.0,3
AP10,TP2,175.0,3
AP10,TP3,203.0,3
AP10,TP4,187.0,3
AP10,TP5,310.0,3
AP10,TP6,175.0,3
AP10,TP7,158.0,3
AP10,TP8,150.0,3
AP10,TP9,140.0,3
AP10,TP10,155.0,3
AP10,TP1,160.0,3
AP10,TP2,238.0,3
AP10,TP3,135.0,3
AP10,TP4,81.0,3
AP10,TP5,149.0,3
AP10,TP6,206.0,3
AP10,TP7,274.0,3
AP10,TP8,243.0,3
AP10,TP9,235.0,3
AP10,TP10,254.0,3
AP10,TP1,137.0,3
AP10,TP2,319.0,3
AP10,TP3,220.0,3
AP10,TP4,191.0,3
AP10,TP5,221.0,3
AP10,TP6,336.0,3
AP10,TP7,198.0,3
AP10,TP8,349.0,3
AP10,TP9,275.0,3
AP10,TP10,46.0,3
AP10,TP1,303.0,3
AP10,TP2,17.0,3
AP10,TP3,329.0,3
AP10,TP4,247.0,3
AP10,TP5,170.0,3
AP10,TP6,152.0,3
AP10,TP7,267.0,3
AP10,TP8,162.0,3
AP10,TP9,323.0,3
AP10,TP10,239.0,3
AP10,TP1,93.0,3
AP10,TP2,118.0,3
AP10,TP3,279.0,3
AP10,TP4,291.0,3
AP10,TP5,257.0,3
AP10,TP6,175.0,3
AP10,TP7,95.0,3
AP10,TP8,280.0,3
AP10,TP9,220.0,3
AP10,TP10,283.0,3
AP10,TP1,213.0,4
AP10,TP2,244.0,4
AP10,TP3,203.0,4
AP10,TP4,181.0,4
AP10,TP5,133.0,4
AP10,TP6,188.0,4
AP10,TP7,300.0,4
AP10,TP8,207.0,4
AP10,TP9,138.0,4
AP10,TP10,190.0,4
AP10,TP1,107.0,4
AP10,TP2,145.0,4
AP10,TP3,273.0,4
AP10,TP4,268.0,4
AP10,TP5,235.0,4
AP10,TP6,70.0,4
AP10,TP7,231.0,4
AP10,TP8,226.0,4
AP10,TP9,247.0,4
AP10,TP10,179.0,4
AP10,TP1,156.0,4
AP10,TP2,186.0,4
AP10,TP3,293.0,4
AP10,TP4,194.0,4
AP10,TP5,172.0,4
AP10,TP6,200.0,4
AP10,TP7,126.0,4
AP10,TP8,246.0,4
AP10,TP9,195.0,4
AP10,TP10,309.0,4
AP10,TP1,246.0,4
AP10,TP2,171.0,4
AP10,TP3,18.0,4
AP10,TP4,146.0,4
AP10,TP5,213.0,4
AP10,TP6,81.0,4
AP10,TP7,270.0,4
AP10,TP8,212.0,4
AP10,TP9,91.0,4
AP10,TP10,251.0,4
AP10,TP1,129.0,4
AP10,TP2,350.0,4
AP10,TP3,318.0,4
AP10,TP4,188.0,4
AP10,TP5,86.0,4
AP10,TP6,225.0,4
AP10,TP7,261.0,4
AP10,TP8,168.0,4
AP10,TP9,165.0,4
AP10,TP10,353.0,4
AP11,TP1,52.0,4
AP11,TP2,134.0,4
AP11,TP3,93.0,4
AP11,TP4,346.0,4
AP11,TP5,227.0,4
AP11,TP6,45.0,4
AP11,TP7,400.0,4
AP11,TP8,194.0,4
AP11,TP9,159.0,4
AP11,TP10,256.0,4
AP11,TP1,177.0,4
AP11,TP2,250.0,4
AP11,TP3,138.0,4
AP11,TP4,156.0,4
AP11,TP5,234.0,4
AP11,TP6,229.0,4
AP11,TP7,265.0,4
AP11,TP8,225.0,4
AP11,TP9,223.0,4
AP11,TP10,110.0,4
AP11,TP1,256.0,5
AP11,TP2,347.0,5
AP11,TP3,240.0,5
AP11,TP4,86.0,5
AP11,TP5,190.0,5
AP11,TP6,99.0,5
AP11,TP7,163.0,5
AP11,TP8,308.0,5
AP11,TP9,253.0,5
AP11,TP10,271.0,5
AP11,TP1,236.0,5
AP11,TP2,279.0,5
AP11,TP3,251.0,5
AP11,TP4,245.0,5
AP11,TP5,103.0,5
AP11,TP6,248.0,5
AP11,TP7,227.0,5
AP11,TP8,137.0,5
AP11,TP9,50.0,5
AP11,TP10,223.0,5
AP11,TP1,249.0,5
AP11,TP2,82.0,5
AP11,TP3,95.0,5
AP11,TP4,150.0,5
AP11,TP5,193.0,5
AP11,TP6,208.0,5
AP11,TP7,276.0,5
AP11,TP8,248.0,5
AP11,TP9,203.0,5
AP11,TP10,213.0,5
AP11,TP1,183.0,5
AP11,TP2,138.0,5
AP11,TP3,134.0,5
AP11,TP4,188.0,5
AP11,TP5,253.0,5
AP11,TP6,165.0,5
AP11,TP7,208.0,5
AP11,TP8,130.0,5
AP11,TP9,147.0,5
AP11,TP10,158.0,5
AP11,TP1,287.0,5
AP11,TP2,266.0,5
AP11,TP3,241.0,5
AP11,TP4,285.0,5
AP11,TP5,283.0,5
AP11,TP6,119.0,5
AP11,TP7,242.0,5
AP11,TP8,259.0,5
AP11,TP9,277.0,5
AP11,TP10,204.0,5
AP11,TP1,66.0,5
AP11,TP2,266.0,5
AP11,TP3,240.0,5
AP11,TP4,331.0,5
AP11,TP5,229.0,5
AP11,TP6,179.0,5
AP11,TP7,109.0,5
AP11,TP8,295.0,5
AP11,TP9,215.0,5
AP11,TP10,240.0,5
AP11,TP1,286.0,5
AP11,TP2,180.0,5
AP11,TP3,245.0,5
AP11,TP4,124.0,5
AP11,TP5,173.0,5
AP11,TP6,161.0,5
AP11,TP7,208.0,5
AP11,TP8,54.0,5
AP11,TP9,275.0,5
AP11,TP10,137.0,5
AP11,TP1,111.0,6
AP11,TP2,50.0,6
AP11,TP3,246.0,6
AP11,TP4,129.0,6
AP11,TP5,181.0,6
AP11,TP6,9.0,6
AP11,TP7,352.0,6
AP11,TP8,80.0,6
AP11,TP9,192.0,6
AP11,TP10,204.0,6
AP11,TP1,133.0,6
AP11,TP2,168.0,6
AP11,TP3,212.0,6
AP11,TP4,179.0,6
AP11,TP5,216.0,6
AP11,TP6,249.0,6
AP11,TP7,277.0,6
AP11,TP8,132.0,6
AP11,TP9,135.0,6
AP11,TP10,293.0,6
AP11,TP1,314.0,6
AP11,TP2,190.0,6
AP11,TP3,133.0,6
AP11,TP4,315.0,6
AP11,TP5,137.0,6
AP11,TP6,158.0,6
AP11,TP7,369.0,6
AP11,TP8,270.0,6
AP11,TP9,196.0,6
AP11,TP10,268.0,6
AP11,TP1,359.0,6
AP11,TP2,144.0,6
AP11,TP3,219.0,6
AP11,TP4,146.0,6
AP11,TP5,278.0,6
AP11,TP6,292.0,6
AP11,TP7,207.0,6
AP11,TP8,244.0,6
AP11,TP9,195.0,6
AP11,TP10,193.0,6
AP12,TP1,282.0,6
AP12,TP2,213.0,6
AP12,TP3,63.0,6
AP12,TP4,80.0,6
AP12,TP5,65.0,6
AP12,TP6,165.0,6
AP12,TP7,185.0,6
AP12,TP8,108.0,6
AP12,TP9,116.0,6
AP12,TP10,173.0,6
AP12,TP1,277.0,6
AP12,TP2,263.0,6
AP12,TP3,136.0,6
AP12,TP4,211.0,6
AP12,TP5,140.0,6
AP12,TP6,148.0,6
AP12,TP7,221.0,6
AP12,TP8,139.0,6
AP12,TP9,260.0,6
AP12,TP10,30.0,6
AP12,TP1,202.0,6
AP12,TP2,331.0,6
AP12,TP3,72.0,6
AP12,TP4,233.0,6
AP12,TP5,239.0,6
AP12,TP6,201.0,6
AP12,TP7,72.0,6
AP12,TP8,360.0,6
AP12,TP9,281.0,6
AP12,TP10,121.0,6
AP12,TP1,91.0,7
AP12,TP2,237.0,7
AP12,TP3,275.0,7
AP12,TP4,305.0,7
AP12,TP5,58.0,7
AP12,TP6,113.0,7
AP12,TP7,271.0,7
AP12,TP8,214.0,7
AP12,TP9,141.0,7
AP12,TP10,4.0,7
AP12,TP1,157.0,7
AP12,TP2,9.0,7
AP12,TP3,203.0,7
AP12,TP4,161.0,7
AP12,TP5,132.0,7
AP12,TP6,92.0,7
AP12,TP7,119.0,7
AP12,TP8,351.0,7
AP12,TP9,209.0,7
AP12,TP10,307.0,7
AP12,TP1,153.0,7
AP12,TP2,215.0,7
AP12,TP3,214.0,7
AP12,TP4,256.0,7
AP12,TP5,161.0,7
AP12,TP6,155.0,7
AP12,TP7,342.0,7
AP12,TP8,176.0,7
AP12,TP9,135.0,7
AP12,TP10,319.0,7
AP12,TP1,189.0,7
AP12,TP2,175.0,7
AP12,TP3,274.0,7
AP12,TP4,35.0,7
AP12,TP5,121.0,7
AP12,TP6,268.0,7
AP12,TP7,21.0,7
AP12,TP8,224.0,7
AP12,TP9,239.0,7
AP12,TP10,281.0,7
AP12,TP1,228.0,7
AP12,TP2,168.0,7
AP12,TP3,98.0,7
AP12,TP4,274.0,7
AP12,TP5,32.0,7
AP12,TP6,338.0,7
AP12,TP7,204.0,7
AP12,TP8,137.0,7
AP12,TP9,256.0,7
AP12,TP10,137.0,7
AP12,TP1,247.0,7
AP12,TP2,177.0,7
AP12,TP3,351.0,7
AP12,TP4,166.0,7
AP12,TP5,171.0,7
AP12,TP6,183.0,7
AP12,TP7,176.0,7
AP12,TP8,208.0,7
AP12,TP9,139.0,7
AP12,TP10,218.0,7
AP12,TP1,32.0,7
AP12,TP2,158.0,7
AP12,TP3,157.0,7
AP12,TP4,270.0,7
AP12,TP5,213.0,7
AP12,TP6,58.0,7
AP12,TP7,103.0,7
AP12,TP8,257.0,7
AP12,TP9,187.0,7
AP12,TP10,76.0,7
AP12,TP1,98.0,8
AP12,TP2,0.0,8
AP12,TP3,218.0,8
AP12,TP4,234.0,8
AP12,TP5,165.0,8
AP12,TP6,275.0,8
AP12,TP7,360.0,8
AP12,TP8,208.0,8
AP12,TP9,256.0,8
AP12,TP10,290.0,8
AP12,TP1,316.0,8
AP12,TP2,209.0,8
AP12,TP3,210.0,8
AP12,TP4,205.0,8
AP12,TP5,114.0,8
AP12,TP6,114.0,8
AP12,TP7,188.0,8
AP12,TP8,230.0,8
AP12,TP9,198.0,8
AP12,TP10,158.0,8
AP12,TP1,295.0,8
AP12,TP2,173.0,8
AP12,TP3,126.0,8
AP12,TP4,360.0,8
AP12,TP5,207.0,8
AP12,TP6,228.0,8
AP12,TP7,226.0,8
AP12,TP8,201.0,8
AP12,TP9,168.0,8
AP12,TP10,234.0,8
AP13,TP1,73.0,8
AP13,TP2,349.0,8
AP13,TP3,133.0,8
AP13,TP4,322.0,8
AP13,TP5,400.0,8
AP13,TP6,95.0,8
AP13,TP7,83.0,8
AP13,TP8,109.0,8
AP13,TP9,152.0,8
AP13,TP10,165.0,8
AP13,TP1,144.0,8
AP13,TP2,227.0,8
AP13,TP3,213.0,8
AP13,TP4,210.0,8
AP13,TP5,352.0,8
AP13,TP6,267.0,8
AP13,TP7,260.0,8
AP13,TP8,298.0,8
AP13,TP9,232.0,8
AP13,TP10,22.0,8
AP13,TP1,214.0,8
AP13,TP2,191.0,8
AP13,TP3,279.0,8
AP13,TP4,363.0,8
AP13,TP5,77.0,8
AP13,TP6,178.0,8
AP13,TP7,241.0,8
AP13,TP8,93.0,8
AP13,TP9,336.0,8
AP13,TP10,216.0,8
AP13,TP1,187.0,8
AP13,TP2,180.0,8
AP13,TP3,155.0,8
AP13,TP4,58.0,8
AP13,TP5,210.0,8
AP13,TP6,163.0,8
AP13,TP7,109.0,8
AP13,TP8,329.0,8
AP13,TP9,150.0,8
AP13,TP10,271.0,8
AP13,TP1,230.0,9
AP13,TP2,278.0,9
AP13,TP3,225.0,9
AP13,TP4,222.0,9
AP13,TP5,224.0,9
AP13,TP6,133.0,9
AP13,TP7,181.0,9
AP13,TP8,211.0,9
AP13,TP9,221.0,9
AP13,TP10,294.0,9
AP13,TP1,140.0,9
AP13,TP2,138.0,9
AP13,TP3,239.0,9
AP13,TP4,109.0,9
AP13,TP5,62.0,9
AP13,TP6,192.0,9
AP13,TP7,197.0,9
AP13,TP8,196.0,9
AP13,TP9,165.0,9
AP13,TP10,85.0,9
AP13,TP1,345.0,9
AP13,TP2,207.0,9
AP13,TP3,169.0,9
AP13,TP4,315.0,9
AP13,TP5,379.0,9
AP13,TP6,262.0,9
AP13,TP7,174.0,9
AP13,TP8,228.0,9
AP13,TP9,272.0,9
AP13,TP10,157.0,9
AP13,TP1,249.0,9
AP13,TP2,72.0,9
AP13,TP3,271.0,9
AP13,TP4,141.0,9
AP13,TP5,204.0,9
AP13,TP6,217.0,9
AP13,TP7,300.0,9
AP13,TP8,288.0,9
AP13,TP9,159.0,9
AP13,TP10,148.0,9
AP13,TP1,238.0,9
AP13,TP2,256.0,9
AP13,TP3,195.0,9
AP13,TP4,167.0,9
AP13,TP5,85.0,9
AP13,TP6,159.0,9
AP13,TP7,189.0,9
AP13,TP8,250.0,9
AP13,TP9,205.0,9
AP13,TP10,290.0,9
AP13,TP1,260.0,9
AP13,TP2,139.0,9
AP13,TP3,250.0,9
AP13,TP4,210.0,9
AP13,TP5,297.0,9
AP13,TP6,230.0,9
AP13,TP7,247.0,9
AP13,TP8,247.0,9
AP13,TP9,150.0,9
AP13,TP10,156.0,9
AP13,TP1,189.0,9
AP13,TP2,116.0,9
AP13,TP3,172.0,9
AP13,TP4,347.0,9
AP13,TP5,187.0,9
AP13,TP6,96.0,9
AP13,TP7,205.0,9
AP13,TP8,263.0,9
AP13,TP9,27.0,9
AP13,TP10,188.0,9
AP13,TP1,182.0,10
AP13,TP2,191.0,10
AP13,TP3,222.0,10
AP13,TP4,241.0,10
AP13,TP5,177.0,10
AP13,TP6,202.0,10
AP13,TP7,175.0,10
AP13,TP8,9.0,10
AP13,TP9,59.0,10
AP13,TP10,185.0,10
AP13,TP1,246.0,10
AP13,TP2,171.0,10
AP13,TP3,98.0,10
AP13,TP4,332.0,10
AP13,TP5,223.0,10
AP13,TP6,337.0,10
AP13,TP7,152.0,10
AP13,TP8,148.0,10
AP13,TP9,214.0,10
AP13,TP10,212.0,10
AP14,TP1,142.0,10
AP14,TP2,119.0,10
AP14,TP3,69.0,10
AP14,TP4,117.0,10
AP14,TP5,168.0,10
AP14,TP6,60.0,10
AP14,TP7,245.0,10
AP14,TP8,107.0,10
AP14,TP9,194.0,10
AP14,TP10,283.0,10
AP14,TP1,69.0,10
AP14,TP2,239.0,10
AP14,TP3,66.0,10
AP14,TP4,306.0,10
AP14,TP5,235.0,10
AP14,TP6,78.0,10
AP14,TP7,210.0,10
AP14,TP8,339.0,10
AP14,TP9,234.0,10
AP14,TP10,260.0,10
AP14,TP1,206.0,10
AP14,TP2,336.0,10
AP14,TP3,269.0,10
AP14,TP4,226.0,10
AP14,TP5,144.0,10
AP14,TP6,169.0,10
AP14,TP7,262.0,10
AP14,TP8,204.0,10
AP14,TP9,187.0,10
AP14,TP10,220.0,10
AP14,TP1,132.0,10
AP14,TP2,210.0,10
AP14,TP3,77.0,10
AP14,TP4,285.0,10
AP14,TP5,232.0,10
AP14,TP6,156.0,10
AP14,TP7,270.0,10
AP14,TP8,100.0,10
AP14,TP9,220.0,10
AP14,TP10,176.0,10
AP14,TP1,367.0,10
AP14,TP2,239.0,10
AP14,TP3,156.0,10
AP14,TP4,8.0,10
AP14,TP5,177.0,10
AP14,TP6,325.0,10
AP14,TP7,233.0,10
AP14,TP8,254.0,10
AP14,TP9,207.0,10
AP14,TP10,206.0,10
AP14,TP1,149.0,11
AP14,TP2,226.0,11
AP14,TP3,208.0,11
AP14,TP4,256.0,11
AP14,TP5,189.0,11
AP14,TP6,199.0,11
AP14,TP7,82.0,11
AP14,TP8,232.0,11
AP14,TP9,188.0,11
AP14,TP10,43.0,11
AP14,TP1,224.0,11
AP14,TP2,177.0,11
AP14,TP3,103.0,11
AP14,TP4,159.0,11
AP14,TP5,208.0,11
AP14,TP6,239.0,11
AP14,TP7,209.0,11
AP14,TP8,146.0,11
AP14,TP9,294.0,11
AP14,TP10,117.0,11
AP14,TP1,46.0,11
AP14,TP2,159.0,11
AP14,TP3,64.0,11
AP14,TP4,243.0,11
AP14,TP5,127.0,11
AP14,TP6,72.0,11
AP14,TP7,223.0,11
AP14,TP8,133.0,11
AP14,TP9,171.0,11
AP14,TP10,219.0,11
AP14,TP1,244.0,11
AP14,TP2,258.0,11
AP14,TP3,300.0,11
AP14,TP4,174.0,11
AP14,TP5,333.0,11
AP14,TP6,140.0,11
AP14,TP7,169.0,11
AP14,TP8,182.0,11
AP14,TP9,201.0,11
AP14,TP10,207.0,11
AP14,TP1,174.0,11
AP14,TP2,276.0,11
AP14,TP3,207.0,11
AP14,TP4,285.0,11
AP14,TP5,232.0,11
AP14,TP6,191.0,11
AP14,TP7,152.0,11
AP14,TP8,118.0,11
AP14,TP9,269.0,11
AP14,TP10,263.0,11
AP14,TP1,283.0,11
AP14,TP2,139.0,11
AP14,TP3,196.0,11
AP14,TP4,286.0,11
AP14,TP5,264.0,11
AP14,TP6,125.0,11
AP14,TP7,145.0,11
AP14,TP8,140.0,11
AP14,TP9,175.0,11
AP14,TP10,217.0,11
AP14,TP1,56.0,11
AP14,TP2,187.0,11
AP14,TP3,183.0,11
AP14,TP4,297.0,11
AP14,TP5,120.0,11
AP14,TP6,270.0,11
AP14,TP7,186.0,11
AP14,TP8,138.0,11
AP14,TP9,146.0,11
AP14,TP10,293.0,11
AP14,TP1,85.0,12
AP14,TP2,103.0,12
AP14,TP3,146.0,12
AP14,TP4,93.0,12
AP14,TP5,305.0,12
AP14,TP6,180.0,12
AP14,TP7,235.0,12
AP14,TP8,275.0,12
AP14,TP9,225.0,12
AP14,TP10,268.0,12
AP15,TP1,151.0,12
AP15,TP2,210.0,12
AP15,TP3,207.0,12
AP15,TP4,211.0,12
AP15,TP5,274.0,12
AP15,TP6,281.0,12
AP15,TP7,104.0,12
AP15,TP8,205.0,12
AP15,TP9,114.0,12
AP15,TP10,264.0,12
AP15,TP1,233.0,12
AP15,TP2,132.0,12
AP15,TP3,256.0,12
AP15,TP4,119.0,12
AP15,TP5,101.0,12
AP15,TP6,0.0,12
AP15,TP7,166.0,12
AP15,TP8,282.0,12
AP15,TP9,204.0,12
AP15,TP10,219.0,12
AP15,TP1,121.0,12
AP15,TP2,84.0,12
AP15,TP3,149.0,12
AP15,TP4,261.0,12
AP15,TP5,201.0,12
AP15,TP6,353.0,12
AP15,TP7,152.0,12
AP15,TP8,180.0,12
AP15,TP9,231.0,12
AP15,TP10,243.0,12
AP15,TP1,173.0,12
AP15,TP2,250.0,12
AP15,TP3,59.0,12
AP15,TP4,175.0,12
AP15,TP5,141.0,12
AP15,TP6,181.0,12
AP15,TP7,203.0,12
AP15,TP8,137.0,12
AP15,TP9,264.0,12
AP15,TP10,275.0,12
AP15,TP1,363.0,12
AP15,TP2,156.0,12
AP15,TP3,329.0,12
AP15,TP4,115.0,12
AP15,TP5,328.0,12
AP15,TP6,234.0,12
AP15,TP7,267.0,12
AP15,TP8,160.0,12
AP15,TP9,144.0,12
AP15,TP10,316.0,12
AP15,TP1,236.0,12
AP15,TP2,305.0,12
AP15,TP3,84.0,12
AP15,TP4,193.0,12
AP15,TP5,163.0,12
AP15,TP6,82.0,12
AP15,TP7,212.0,12
AP15,TP8,263.0,12
AP15,TP9,199.0,12
AP15,TP10,217.0,12
AP15,TP1,88.0,13
AP15,TP2,236.0,13
AP15,TP3,118.0,13
AP15,TP4,245.0,13
AP15,TP5,252.0,13
AP15,TP6,161.0,13
AP15,TP7,261.0,13
AP15,TP8,232.0,13
AP15,TP9,57.0,13
AP15,TP10,132.0,13
AP15,TP1,84.0,13
AP15,TP2,343.0,13
AP15,TP3,219.0,13
AP15,TP4,275.0,13
AP15,TP5,400.0,13
AP15,TP6,219.0,13
AP15,TP7,337.0,13
AP15,TP8,162.0,13
AP15,TP9,91.0,13
AP15,TP10,287.0,13
AP15,TP1,207.0,13
AP15,TP2,346.0,13
AP15,TP3,151.0,13
AP15,TP4,216.0,13
AP15,TP5,87.0,13
AP15,TP6,238.0,13
AP15,TP7,208.0,13
AP15,TP8,290.0,13
AP15,TP9,317.0,13
AP15,TP10,357.0,13
AP15,TP1,248.0,13
AP15,TP2,283.0,13
AP15,TP3,170.0,13
AP15,TP4,139.0,13
AP15,TP5,302.0,13
AP15,TP6,194.0,13
AP15,TP7,277.0,13
AP15,TP8,199.0,13
AP15,TP9,358.0,13
AP15,TP10,251.0,13
AP15,TP1,208.0,13
AP15,TP2,152.0,13
AP15,TP3,157.0,13
AP15,TP4,104.0,13
AP15,TP5,199.0,13
AP15,TP6,157.0,13
AP15,TP7,53.0,13
AP15,TP8,211.0,13
AP15,TP9,264.0,13
AP15,TP10,146.0,13
AP15,TP1,196.0,13
AP15,TP2,117.0,13
AP15,TP3,260.0,13
AP15,TP4,210.0,13
AP15,TP5,162.0,13
AP15,TP6,196.0,13
AP15,TP7,185.0,13
AP15,TP8,255.0,13
AP15,TP9,191.0,13
AP15,TP10,239.0,13
AP15,TP1,115.0,13
AP15,TP2,159.0,13
AP15,TP3,64.0,13
AP15,TP4,102.0,13
AP15,TP5,171.0,13
AP15,TP6,152.0,13
AP15,TP7,156.0,13
AP15,TP8,78.0,13
AP15,TP9,182.0,13
AP15,TP10,203.0,13
AP16,TP1,287.0,1
AP16,TP2,262.0,1
AP16,TP3,173.0,1
AP16,TP4,189.0,1
AP16,TP5,159.0,1
AP16,TP6,89.0,1
AP16,TP7,137.0,1
AP16,TP8,180.0,1
AP16,TP9,164.0,1
AP16,TP10,282.0,1
AP16,TP1,214.0,1
AP16,TP2,159.0,1
AP16,TP3,73.0,1
AP16,TP4,272.0,1
AP16,TP5,187.0,1
AP16,TP6,178.0,1
AP16,TP7,207.0,1
AP16,TP8,238.0,1
AP16,TP9,272.0,1
AP16,TP10,121.0,1
AP16,TP1,216.0,1
AP16,TP2,171.0,1
AP16,TP3,228.0,1
AP16,TP4,110.0,1
AP16,TP5,369.0,1
AP16,TP6,295.0,1
AP16,TP7,314.0,1
AP16,TP8,265.0,1
AP16,TP9,269.0,1
AP16,TP10,246.0,1
AP16,TP1,112.0,1
AP16,TP2,172.0,1
AP16,TP3,263.0,1
AP16,TP4,206.0,1
AP16,TP5,143.0,1
AP16,TP6,189.0,1
AP16,TP7,143.0,1
AP16,TP8,48.0,1
AP16,TP9,131.0,1
AP16,TP10,111.0,1
AP16,TP1,148.0,1
AP16,TP2,214.0,1
AP16,TP3,269.0,1
AP16,TP4,362.0,1
AP16,TP5,79.0,1
AP16,TP6,124.0,1
AP16,TP7,163.0,1
AP16,TP8,42.0,1
AP16,TP9,219.0,1
AP16,TP10,60.0,1
AP16,TP1,329.0,1
AP16,TP2,227.0,1
AP16,TP3,333.0,1
AP16,TP4,252.0,1
AP16,TP5,310.0,1
AP16,TP6,263.0,1
AP16,TP7,230.0,1
AP16,TP8,76.0,1
AP16,TP9,228.0,1
AP16,TP10,100.0,1
AP16,TP1,192.0,1
AP16,TP2,122.0,1
AP16,TP3,174.0,1
AP16,TP4,121.0,1
AP16,TP5,155.0,1
AP16,TP6,205.0,1
AP16,TP7,65.0,1
AP16,TP8,193.0,1
AP16,TP9,306.0,1
AP16,TP10,240.0,1
AP16,TP1,0.0,2
AP16,TP2,280.0,2
AP16,TP3,234.0,2
AP16,TP4,138.0,2
AP16,TP5,230.0,2
AP16,TP6,245.0,2
AP16,TP7,85.0,2
AP16,TP8,302.0,2
AP16,TP9,284.0,2
AP16,TP10,144.0,2
AP16,TP1,196.0,2
AP16,TP2,195.0,2
AP16,TP3,353.0,2
AP16,TP4,142.0,2
AP16,TP5,170.0,2
