Area_pop,Tipo_de_paciente,Qtd_pacientes,Dia
AP11,TP1,199.0,7
AP11,TP2,220.0,7
AP11,TP3,286.0,7
AP11,TP4,163.0,7
AP11,TP5,268.0,7
AP11,TP6,350.0,7
AP11,TP7,305.0,7
AP11,TP8,238.0,7
AP11,TP9,143.0,7
AP11,TP10,73.0,7
AP11,TP1,72.0,7
AP11,TP2,202.0,7
AP11,TP3,178.0,7
AP11,TP4,120.0,7
AP11,TP5,168.0,7
AP11,TP6,288.0,7
AP11,TP7,352.0,7
AP11,TP8,138.0,7
AP11,TP9,98.0,7
AP11,TP10,270.0,7
AP11,TP1,229.0,8
AP11,TP2,132.0,8
AP11,TP3,172.0,8
AP11,TP4,134.0,8
AP11,TP5,151.0,8
AP11,TP6,157.0,8
AP11,TP7,111.0,8
AP11,TP8,245.0,8
AP11,TP9,146.0,8
AP11,TP10,63.0,8
AP11,TP1,213.0,8
AP11,TP2,268.0,8
AP11,TP3,154.0,8
AP11,TP4,207.0,8
AP11,TP5,254.0,8
AP11,TP6,324.0,8
AP11,TP7,188.0,8
AP11,TP8,242.0,8
AP11,TP9,314.0,8
AP11,TP10,121.0,8
AP11,TP1,171.0,8
AP11,TP2,246.0,8
AP11,TP3,296.0,8
AP11,TP4,346.0,8
AP11,TP5,154.0,8
AP11,TP6,180.0,8
AP11,TP7,211.0,8
AP11,TP8,97.0,8
AP11,TP9,90.0,8
AP11,TP10,143.0,8
AP11,TP1,157.0,9
AP11,TP2,246.0,9
AP11,TP3,265.0,9
AP11,TP4,161.0,9
AP11,TP5,269.0,9
AP11,TP6,221.0,9
AP11,TP7,160.0,9
AP11,TP8,236.0,9
AP11,TP9,225.0,9
AP11,TP10,216.0,9
AP11,TP1,156.0,9
AP11,TP2,207.0,9
AP11,TP3,353.0,9
AP11,TP4,290.0,9
AP11,TP5,139.0,9
AP11,TP6,178.0,9
AP11,TP7,131.0,9
AP11,TP8,206.0,9
AP11,TP9,171.0,9
AP11,TP10,96.0,9
AP11,TP1,326.0,9
AP11,TP2,184.0,9
AP11,TP3,279.0,9
AP11,TP4,206.0,9
AP11,TP5,133.0,9
AP11,TP6,135.0,9
AP11,TP7,233.0,9
AP11,TP8,209.0,9
AP11,TP9,237.0,9
AP11,TP10,119.0,9
AP12,TP1,123.0,1
AP12,TP2,122.0,1
AP12,TP3,251.0,1
AP12,TP4,160.0,1
AP12,TP5,107.0,1
AP12,TP6,278.0,1
AP12,TP7,164.0,1
AP12,TP8,197.0,1
AP12,TP9,93.0,1
AP12,TP10,120.0,1
AP12,TP1,190.0,1
AP12,TP2,205.0,1
AP12,TP3,322.0,1
AP12,TP4,273.0,1
AP12,TP5,253.0,1
AP12,TP6,158.0,1
AP12,TP7,157.0,1
AP12,TP8,200.0,1
AP12,TP9,278.0,1
AP12,TP10,185.0,1
AP12,TP1,181.0,1
AP12,TP2,151.0,1
AP12,TP3,296.0,1
AP12,TP4,165.0,1
AP12,TP5,197.0,1
AP12,TP6,158.0,1
AP12,TP7,392.0,1
AP12,TP8,193.0,1
AP12,TP9,171.0,1
AP12,TP10,205.0,1
AP12,TP1,151.0,2
AP12,TP2,165.0,2
AP12,TP3,168.0,2
AP12,TP4,183.0,2
AP12,TP5,332.0,2
AP12,TP6,98.0,2
AP12,TP7,164.0,2
AP12,TP8,126.0,2
AP12,TP9,249.0,2
AP12,TP10,291.0,2
AP12,TP1,138.0,2
AP12,TP2,191.0,2
AP12,TP3,185.0,2
AP12,TP4,200.0,2
AP12,TP5,219.0,2
AP12,TP6,153.0,2
AP12,TP7,162.0,2
AP12,TP8,138.0,2
AP12,TP9,190.0,2
AP12,TP10,191.0,2
AP12,TP1,277.0,2
AP12,TP2,215.0,2
AP12,TP3,351.0,2
AP12,TP4,198.0,2
AP12,TP5,127.0,2
AP12,TP6,71.0,2
AP12,TP7,208.0,2
AP12,TP8,105.0,2
AP12,TP9,158.0,2
AP12,TP10,193.0,2
AP12,TP1,126.0,3
AP12,TP2,214.0,3
AP12,TP3,308.0,3
AP12,TP4,140.0,3
AP12,TP5,188.0,3
AP12,TP6,80.0,3
AP12,TP7,299.0,3
AP12,TP8,220.0,3
AP12,TP9,175.0,3
AP12,TP10,224.0,3
AP12,TP1,161.0,3
AP12,TP2,286.0,3
AP12,TP3,266.0,3
AP12,TP4,206.0,3
AP12,TP5,304.0,3
AP12,TP6,199.0,3
AP12,TP7,278.0,3
AP12,TP8,358.0,3
AP12,TP9,330.0,3
AP12,TP10,188.0,3
AP12,TP1,170.0,3
AP12,TP2,327.0,3
AP12,TP3,258.0,3
AP12,TP4,284.0,3
AP12,TP5,133.0,3
AP12,TP6,143.0,3
AP12,TP7,218.0,3
AP12,TP8,250.0,3
AP12,TP9,143.0,3
AP12,TP10,177.0,3
AP13,TP1,137.0,4
AP13,TP2,168.0,4
AP13,TP3,211.0,4
AP13,TP4,0.0,4
AP13,TP5,213.0,4
AP13,TP6,199.0,4
AP13,TP7,294.0,4
AP13,TP8,176.0,4
AP13,TP9,260.0,4
AP13,TP10,46.0,4
AP13,TP1,202.0,4
AP13,TP2,115.0,4
AP13,TP3,170.0,4
AP13,TP4,290.0,4
AP13,TP5,172.0,4
AP13,TP6,226.0,4
AP13,TP7,259.0,4
AP13,TP8,228.0,4
AP13,TP9,177.0,4
AP13,TP10,179.0,4
AP13,TP1,125.0,4
AP13,TP2,177.0,4
AP13,TP3,135.0,4
AP13,TP4,263.0,4
AP13,TP5,194.0,4
AP13,TP6,243.0,4
AP13,TP7,317.0,4
AP13,TP8,136.0,4
AP13,TP9,182.0,4
AP13,TP10,217.0,4
AP13,TP1,370.0,5
AP13,TP2,161.0,5
AP13,TP3,171.0,5
AP13,TP4,48.0,5
AP13,TP5,236.0,5
AP13,TP6,253.0,5
AP13,TP7,284.0,5
AP13,TP8,138.0,5
AP13,TP9,400.0,5
AP13,TP10,178.0,5
AP13,TP1,241.0,5
AP13,TP2,230.0,5
AP13,TP3,228.0,5
AP13,TP4,123.0,5
AP13,TP5,181.0,5
AP13,TP6,181.0,5
AP13,TP7,153.0,5
AP13,TP8,84.0,5
AP13,TP9,293.0,5
AP13,TP10,136.0,5
AP13,TP1,144.0,5
AP13,TP2,177.0,5
AP13,TP3,274.0,5
AP13,TP4,240.0,5
AP13,TP5,316.0,5
AP13,TP6,266.0,5
AP13,TP7,145.0,5
AP13,TP8,72.0,5
AP13,TP9,184.0,5
AP13,TP10,161.0,5
AP13,TP1,270.0,6
AP13,TP2,72.0,6
AP13,TP3,167.0,6
AP13,TP4,214.0,6
AP13,TP5,148.0,6
AP13,TP6,148.0,6
AP13,TP7,193.0,6
AP13,TP8,10.0,6
AP13,TP9,232.0,6
AP13,TP10,303.0,6
AP13,TP1,374.0,6
AP13,TP2,233.0,6
AP13,TP3,313.0,6
AP13,TP4,79.0,6
AP13,TP5,60.0,6
AP13,TP6,338.0,6
AP13,TP7,308.0,6
AP13,TP8,123.0,6
AP13,TP9,204.0,6
AP13,TP10,191.0,6
AP13,TP1,109.0,6
AP13,TP2,158.0,6
AP13,TP3,114.0,6
AP13,TP4,69.0,6
AP13,TP5,91.0,6
AP13,TP6,275.0,6
AP13,TP7,122.0,6
AP13,TP8,243.0,6
AP13,TP9,127.0,6
AP13,TP10,255.0,6
AP14,TP1,259.0,7
AP14,TP2,114.0,7
AP14,TP3,248.0,7
AP14,TP4,400.0,7
AP14,TP5,112.0,7
AP14,TP6,260.0,7
AP14,TP7,314.0,7
AP14,TP8,309.0,7
AP14,TP9,251.0,7
AP14,TP10,307.0,7
AP14,TP1,134.0,7
AP14,TP2,120.0,7
AP14,TP3,108.0,7
AP14,TP4,155.0,7
AP14,TP5,229.0,7
AP14,TP6,222.0,7
AP14,TP7,152.0,7
AP14,TP8,150.0,7
AP14,TP9,145.0,7
AP14,TP10,182.0,7
AP14,TP1,268.0,7
AP14,TP2,254.0,7
AP14,TP3,249.0,7
AP14,TP4,182.0,7
AP14,TP5,130.0,7
AP14,TP6,146.0,7
AP14,TP7,192.0,7
AP14,TP8,78.0,7
AP14,TP9,236.0,7
AP14,TP10,263.0,7
AP14,TP1,130.0,8
AP14,TP2,311.0,8
AP14,TP3,219.0,8
AP14,TP4,56.0,8
AP14,TP5,123.0,8
AP14,TP6,310.0,8
AP14,TP7,42.0,8
AP14,TP8,188.0,8
AP14,TP9,193.0,8
AP14,TP10,114.0,8
AP14,TP1,248.0,8
AP14,TP2,264.0,8
AP14,TP3,246.0,8
AP14,TP4,244.0,8
AP14,TP5,172.0,8
AP14,TP6,187.0,8
AP14,TP7,206.0,8
AP14,TP8,272.0,8
AP14,TP9,270.0,8
AP14,TP10,120.0,8
AP14,TP1,72.0,8
AP14,TP2,68.0,8
AP14,TP3,95.0,8
AP14,TP4,172.0,8
AP14,TP5,292.0,8
AP14,TP6,196.0,8
AP14,TP7,197.0,8
AP14,TP8,149.0,8
AP14,TP9,104.0,8
AP14,TP10,309.0,8
AP14,TP1,217.0,9
AP14,TP2,227.0,9
AP14,TP3,317.0,9
AP14,TP4,220.0,9
AP14,TP5,182.0,9
AP14,TP6,238.0,9
AP14,TP7,190.0,9
AP14,TP8,267.0,9
AP14,TP9,0.0,9
AP14,TP10,229.0,9
AP14,TP1,201.0,9
AP14,TP2,195.0,9
AP14,TP3,223.0,9
AP14,TP4,226.0,9
AP14,TP5,287.0,9
AP14,TP6,241.0,9
AP14,TP7,400.0,9
AP14,TP8,326.0,9
AP14,TP9,290.0,9
AP14,TP10,157.0,9
AP14,TP1,138.0,9
AP14,TP2,228.0,9
AP14,TP3,175.0,9
AP14,TP4,193.0,9
AP14,TP5,159.0,9
AP14,TP6,194.0,9
AP14,TP7,186.0,9
AP14,TP8,250.0,9
AP14,TP9,131.0,9
AP14,TP10,171.0,9
AP15,TP1,230.0,1
AP15,TP2,122.0,1
AP15,TP3,106.0,1
AP15,TP4,186.0,1
AP15,TP5,328.0,1
AP15,TP6,160.0,1
AP15,TP7,75.0,1
AP15,TP8,176.0,1
AP15,TP9,218.0,1
AP15,TP10,252.0,1
AP15,TP1,304.0,1
AP15,TP2,162.0,1
AP15,TP3,140.0,1
AP15,TP4,46.0,1
AP15,TP5,190.0,1
AP15,TP6,191.0,1
AP15,TP7,257.0,1
AP15,TP8,154.0,1
AP15,TP9,239.0,1
AP15,TP10,159.0,1
AP15,TP1,150.0,1
AP15,TP2,205.0,1
AP15,TP3,227.0,1
AP15,TP4,336.0,1
AP15,TP5,155.0,1
AP15,TP6,184.0,1
AP15,TP7,200.0,1
AP15,TP8,51.0,1
AP15,TP9,204.0,1
AP15,TP10,104.0,1
AP15,TP1,260.0,2
AP15,TP2,215.0,2
AP15,TP3,226.0,2
AP15,TP4,203.0,2
AP15,TP5,75.0,2
AP15,TP6,143.0,2
AP15,TP7,176.0,2
AP15,TP8,124.0,2
AP15,TP9,209.0,2
AP15,TP10,195.0,2
AP15,TP1,186.0,2
AP15,TP2,49.0,2
AP15,TP3,139.0,2
AP15,TP4,208.0,2
AP15,TP5,196.0,2
AP15,TP6,274.0,2
AP15,TP7,222.0,2
AP15,TP8,113.0,2
AP15,TP9,144.0,2
AP15,TP10,248.0,2
AP15,TP1,136.0,2
AP15,TP2,49.0,2
AP15,TP3,205.0,2
AP15,TP4,195.0,2
AP15,TP5,148.0,2
AP15,TP6,199.0,2
AP15,TP7,216.0,2
AP15,TP8,279.0,2
AP15,TP9,151.0,2
AP15,TP10,145.0,2
AP15,TP1,297.0,3
AP15,TP2,241.0,3
AP15,TP3,249.0,3
AP15,TP4,56.0,3
AP15,TP5,284.0,3
AP15,TP6,222.0,3
AP15,TP7,303.0,3
AP15,TP8,267.0,3
AP15,TP9,292.0,3
AP15,TP10,346.0,3
AP15,TP1,217.0,3
AP15,TP2,99.0,3
AP15,TP3,287.0,3
AP15,TP4,260.0,3
AP15,TP5,117.0,3
AP15,TP6,45.0,3
AP15,TP7,250.0,3
AP15,TP8,57.0,3
AP15,TP9,200.0,3
AP15,TP10,329.0,3
AP15,TP1,317.0,3
AP15,TP2,248.0,3
AP15,TP3,206.0,3
AP15,TP4,127.0,3
AP15,TP5,213.0,3
AP15,TP6,193.0,3
AP15,TP7,252.0,3
AP15,TP8,170.0,3
AP15,TP9,301.0,3
AP15,TP10,115.0,3
AP16,TP1,193.0,4
AP16,TP2,211.0,4
AP16,TP3,40.0,4
AP16,TP4,250.0,4
AP16,TP5,321.0,4
AP16,TP6,126.0,4
AP16,TP7,153.0,4
AP16,TP8,162.0,4
AP16,TP9,284.0,4
AP16,TP10,210.0,4
AP16,TP1,294.0,4
AP16,TP2,252.0,4
AP16,TP3,62.0,4
AP16,TP4,206.0,4
AP16,TP5,208.0,4
AP16,TP6,351.0,4
AP16,TP7,192.0,4
AP16,TP8,302.0,4
AP16,TP9,136.0,4
AP16,TP10,214.0,4
AP16,TP1,87.0,4
AP16,TP2,204.0,4
AP16,TP3,244.0,4
AP16,TP4,323.0,4
AP16,TP5,183.0,4
AP16,TP6,81.0,4
AP16,TP7,220.0,4
AP16,TP8,272.0,4
AP16,TP9,238.0,4
AP16,TP10,355.0,4
AP16,TP1,226.0,5
AP16,TP2,128.0,5
AP16,TP3,303.0,5
AP16,TP4,182.0,5
AP16,TP5,163.0,5
AP16,TP6,252.0,5
AP16,TP7,216.0,5
AP16,TP8,253.0,5
AP16,TP9,301.0,5
AP16,TP10,140.0,5
AP16,TP1,171.0,5
AP16,TP2,172.0,5
AP16,TP3,126.0,5
AP16,TP4,198.0,5
AP16,TP5,64.0,5
AP16,TP6,351.0,5
AP16,TP7,142.0,5
AP16,TP8,20.0,5
AP16,TP9,354.0,5
AP16,TP10,337.0,5
AP16,TP1,86.0,5
AP16,TP2,124.0,5
AP16,TP3,150.0,5
AP16,TP4,173.0,5
AP16,TP5,254.0,5
AP16,TP6,191.0,5
AP16,TP7,270.0,5
AP16,TP8,135.0,5
AP16,TP9,167.0,5
AP16,TP10,121.0,5
AP16,TP1,259.0,6
AP16,TP2,244.0,6
AP16,TP3,323.0,6
AP16,TP4,233.0,6
AP16,TP5,110.0,6
AP16,TP6,264.0,6
AP16,TP7,175.0,6
AP16,TP8,233.0,6
AP16,TP9,255.0,6
AP16,TP10,207.0,6
AP16,TP1,130.0,6
AP16,TP2,351.0,6
AP16,TP3,163.0,6
AP16,TP4,400.0,6
AP16,TP5,269.0,6
AP16,TP6,253.0,6
AP16,TP7,212.0,6
AP16,TP8,223.0,6
AP16,TP9,263.0,6
AP16,TP10,231.0,6
AP16,TP1,241.0,6
AP16,TP2,199.0,6
AP16,TP3,249.0,6
AP16,TP4,139.0,6
AP16,TP5,146.0,6
AP16,TP6,29.0,6
AP16,TP7,352.0,6
AP16,TP8,92.0,6
AP16,TP9,158.0,6
AP16,TP10,284.0,6
AP17,TP1,210.0,7
AP17,TP2,90.0,7
AP17,TP3,180.0,7
AP17,TP4,319.0,7
AP17,TP5,176.0,7
AP17,TP6,253.0,7
AP17,TP7,302.0,7
AP17,TP8,297.0,7
AP17,TP9,319.0,7
AP17,TP10,127.0,7
AP17,TP1,116.0,7
AP17,TP2,400.0,7
AP17,TP3,103.0,7
AP17,TP4,198.0,7
AP17,TP5,120.0,7
AP17,TP6,65.0,7
AP17,TP7,79.0,7
AP17,TP8,172.0,7
AP17,TP9,252.0,7
AP17,TP10,374.0,7
AP17,TP1,258.0,7
AP17,TP2,197.0,7
AP17,TP3,169.0,7
AP17,TP4,171.0,7
AP17,TP5,241.0,7
AP17,TP6,231.0,7
AP17,TP7,173.0,7
AP17,TP8,103.0,7
AP17,TP9,115.0,7
AP17,TP10,287.0,7
AP17,TP1,204.0,8
AP17,TP2,136.0,8
AP17,TP3,253.0,8
AP17,TP4,257.0,8
AP17,TP5,215.0,8
AP17,TP6,109.0,8
AP17,TP7,326.0,8
AP17,TP8,302.0,8
AP17,TP9,199.0,8
AP17,TP10,261.0,8
AP17,TP1,130.0,8
AP17,TP2,203.0,8
AP17,TP3,256.0,8
AP17,TP4,12.0,8
AP17,TP5,151.0,8
AP17,TP6,202.0,8
AP17,TP7,3.0,8
AP17,TP8,249.0,8
AP17,TP9,271.0,8
AP17,TP10,374.0,8
AP17,TP1,191.0,8
AP17,TP2,139.0,8
AP17,TP3,223.0,8
AP17,TP4,177.0,8
AP17,TP5,280.0,8
AP17,TP6,206.0,8
AP17,TP7,269.0,8
AP17,TP8,196.0,8
AP17,TP9,208.0,8
AP17,TP10,175.0,8
AP17,TP1,249.0,9
AP17,TP2,331.0,9
AP17,TP3,174.0,9
AP17,TP4,130.0,9
AP17,TP5,182.0,9
AP17,TP6,194.0,9
AP17,TP7,294.0,9
AP17,TP8,175.0,9
AP17,TP9,226.0,9
AP17,TP10,146.0,9
AP17,TP1,103.0,9
AP17,TP2,331.0,9
AP17,TP3,167.0,9
AP17,TP4,92.0,9
AP17,TP5,287.0,9
AP17,TP6,249.0,9
AP17,TP7,137.0,9
AP17,TP8,141.0,9
AP17,TP9,319.0,9
AP17,TP10,223.0,9
AP17,TP1,68.0,9
AP17,TP2,240.0,9
AP17,TP3,140.0,9
AP17,TP4,296.0,9
AP17,TP5,111.0,9
AP17,TP6,270.0,9
AP17,TP7,247.0,9
AP17,TP8,302.0,9
AP17,TP9,136.0,9
AP17,TP10,226.0,9
AP18,TP1,297.0,1
AP18,TP2,229.0,1
AP18,TP3,165.0,1
AP18,TP4,171.0,1
AP18,TP5,88.0,1
AP18,TP6,340.0,1
AP18,TP7,228.0,1
AP18,TP8,237.0,1
AP18,TP9,329.0,1
AP18,TP10,240.0,1
AP18,TP1,246.0,1
AP18,TP2,253.0,1
AP18,TP3,220.0,1
AP18,TP4,212.0,1
AP18,TP5,212.0,1
AP18,TP6,175.0,1
AP18,TP7,397.0,1
AP18,TP8,202.0,1
AP18,TP9,132.0,1
AP18,TP10,136.0,1
AP18,TP1,384.0,1
AP18,TP2,218.0,1
AP18,TP3,186.0,1
AP18,TP4,292.0,1
AP18,TP5,298.0,1
AP18,TP6,214.0,1
AP18,TP7,232.0,1
AP18,TP8,287.0,1
AP18,TP9,305.0,1
AP18,TP10,239.0,1
AP18,TP1,152.0,2
AP18,TP2,142.0,2
AP18,TP3,126.0,2
AP18,TP4,196.0,2
AP18,TP5,116.0,2
AP18,TP6,85.0,2
AP18,TP7,180.0,2
AP18,TP8,385.0,2
AP18,TP9,296.0,2
AP18,TP10,349.0,2
AP18,TP1,200.0,2
AP18,TP2,258.0,2
AP18,TP3,95.0,2
AP18,TP4,193.0,2
AP18,TP5,329.0,2
AP18,TP6,160.0,2
AP18,TP7,252.0,2
AP18,TP8,106.0,2
AP18,TP9,288.0,2
AP18,TP10,170.0,2
AP18,TP1,95.0,2
AP18,TP2,228.0,2
AP18,TP3,143.0,2
AP18,TP4,248.0,2
AP18,TP5,227.0,2
AP18,TP6,182.0,2
AP18,TP7,182.0,2
AP18,TP8,181.0,2
AP18,TP9,234.0,2
AP18,TP10,166.0,2
AP18,TP1,117.0,3
AP18,TP2,203.0,3
AP18,TP3,49.0,3
AP18,TP4,154.0,3
AP18,TP5,310.0,3
AP18,TP6,148.0,3
AP18,TP7,183.0,3
AP18,TP8,210.0,3
AP18,TP9,206.0,3
AP18,TP10,170.0,3
AP18,TP1,217.0,3
AP18,TP2,219.0,3
AP18,TP3,305.0,3
AP18,TP4,207.0,3
AP18,TP5,300.0,3
AP18,TP6,121.0,3
AP18,TP7,229.0,3
AP18,TP8,284.0,3
AP18,TP9,190.0,3
AP18,TP10,179.0,3
AP18,TP1,156.0,3
AP18,TP2,227.0,3
AP18,TP3,237.0,3
AP18,TP4,35.0,3
AP18,TP5,104.0,3
AP18,TP6,256.0,3
AP18,TP7,165.0,3
AP18,TP8,22.0,3
AP18,TP9,315.0,3
AP18,TP10,93.0,3
AP19,TP1,101.0,4
AP19,TP2,274.0,4
AP19,TP3,234.0,4
AP19,TP4,46.0,4
AP19,TP5,68.0,4
AP19,TP6,253.0,4
AP19,TP7,207.0,4
AP19,TP8,129.0,4
AP19,TP9,1.0,4
AP19,TP10,270.0,4
AP19,TP1,44.0,4
AP19,TP2,159.0,4
AP19,TP3,239.0,4
AP19,TP4,135.0,4
AP19,TP5,357.0,4
AP19,TP6,179.0,4
AP19,TP7,152.0,4
AP19,TP8,141.0,4
AP19,TP9,232.0,4
AP19,TP10,400.0,4
AP19,TP1,136.0,4
AP19,TP2,336.0,4
AP19,TP3,236.0,4
AP19,TP4,145.0,4
AP19,TP5,106.0,4
AP19,TP6,186.0,4
AP19,TP7,157.0,4
AP19,TP8,171.0,4
AP19,TP9,226.0,4
AP19,TP10,218.0,4
AP19,TP1,165.0,5
AP19,TP2,154.0,5
AP19,TP3,285.0,5
AP19,TP4,186.0,5
AP19,TP5,335.0,5
AP19,TP6,272.0,5
AP19,TP7,294.0,5
AP19,TP8,197.0,5
AP19,TP9,207.0,5
AP19,TP10,195.0,5
AP19,TP1,338.0,5
AP19,TP2,239.0,5
AP19,TP3,208.0,5
AP19,TP4,258.0,5
AP19,TP5,199.0,5
AP19,TP6,246.0,5
AP19,TP7,127.0,5
AP19,TP8,102.0,5
AP19,TP9,82.0,5
AP19,TP10,291.0,5
AP19,TP1,146.0,5
AP19,TP2,190.0,5
AP19,TP3,60.0,5
AP19,TP4,229.0,5
AP19,TP5,190.0,5
AP19,TP6,120.0,5
AP19,TP7,161.0,5
AP19,TP8,251.0,5
AP19,TP9,258.0,5
AP19,TP10,271.0,5
AP19,TP1,358.0,6
AP19,TP2,117.0,6
AP19,TP3,116.0,6
AP19,TP4,205.0,6
AP19,TP5,9.0,6
AP19,TP6,69.0,6
AP19,TP7,155.0,6
AP19,TP8,259.0,6
AP19,TP9,348.0,6
AP19,TP10,222.0,6
AP19,TP1,296.0,6
AP19,TP2,380.0,6
AP19,TP3,105.0,6
AP19,TP4,218.0,6
AP19,TP5,206.0,6
AP19,TP6,236.0,6
AP19,TP7,245.0,6
AP19,TP8,254.0,6
AP19,TP9,183.0,6
AP19,TP10,335.0,6
AP19,TP1,58.0,6
AP19,TP2,184.0,6
AP19,TP3,190.0,6
AP19,TP4,152.0,6
AP19,TP5,130.0,6
AP19,TP6,33.0,6
AP19,TP7,266.0,6
AP19,TP8,209.0,6
AP19,TP9,324.0,6
AP19,TP10,236.0,6
AP2,TP1,212.0,7
AP2,TP2,217.0,7
AP2,TP3,212.0,7
AP2,TP4,334.0,7
AP2,TP5,91.0,7
